feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source,annotation_tier,annotation_level
NEG_60712,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_83610,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_61068,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_19479,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_56283,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_74976,Arthropoda,Animalia,SM(d40:3),SM,SM,Sphingolipids,LipidSearch,Bronze,3
NEG_27637,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_25652,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_6599,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_58432,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_85845,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_43250,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_115323,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_9413,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_39703,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_31364,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_12746,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_30547,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_54600,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_68856,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_44345,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_55555,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_5166,Arthropoda,Animalia,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_45109,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_10259,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_54824,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_11091,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_69774,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_7103,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_6268,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_51775,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_39094,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_43230,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_19607,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_26329,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_19526,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_7047,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_41255,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_31175,Arthropoda,Animalia,Cer(d18:1_20:1),Cer,Cer,Sphingolipids,LipidSearch,Gold,4
NEG_37903,Arthropoda,Animalia,Cer(d38:3),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3
NEG_31935,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_36092,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_54470,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_42338,Arthropoda,Animalia,Cer(d16:2_24:1),Cer,Cer,Sphingolipids,LipidSearch,Gold,4
NEG_70975,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_48350,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_29848,Arthropoda,Animalia,OAHFA(18:1_20:5),OAHFA,OAHFA,Fatty acyls,LipidSearch,Gold,4
NEG_31547,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_12928,Arthropoda,Animalia,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_7584,Arthropoda,Animalia,,Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,MS2_diagnostic,Bronze,2
NEG_57937,Arthropoda,Animalia,SM(d34:0),SM,SM,Sphingolipids,LipidSearch,Bronze,3
NEG_35051,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_46749,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_31523,Arthropoda,Animalia,Cer(d18:1_17:2),Cer,Cer,Sphingolipids,LipidSearch,Gold,4
NEG_16291,Arthropoda,Animalia,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_25055,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_43735,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_31489,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_17680,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_116155,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_71375,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_30142,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_49547,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_42952,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_35243,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_30077,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_14815,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_29845,Arthropoda,Animalia,OAHFA(18:1_20:5),OAHFA,OAHFA,Fatty acyls,LipidSearch,Gold,4
NEG_27460,Arthropoda,Animalia,PS(2:0_18:1),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_101241,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_42532,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_6761,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_82976,Arthropoda,Animalia,PC(O-20:0_20:5),PC,PC,Glycerophospholipids,LipidSearch,Gold,4
NEG_30152,Arthropoda,Animalia,OAHFA(18:1_20:4),OAHFA,OAHFA,Fatty acyls,LipidSearch,Gold,4
NEG_103028,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_48351,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_45283,Arthropoda,Animalia,Cer(d40:2)+O:(s),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3
NEG_57960,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_60498,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_9539,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_15385,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_52101,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_101285,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_46925,Arthropoda,Animalia,Cer(d42:3),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3
NEG_96550,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_44820,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_3740,Arthropoda,Animalia,FA(21:1),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_19297,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_66076,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_37866,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_69839,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_113382,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_21661,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_44210,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_42867,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_9416,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_101328,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_115379,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_67256,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_118136,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_69612,Arthropoda,Animalia,SM(d38:1),SM,SM,Sphingolipids,LipidSearch,Bronze,3
NEG_122380,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_38230,Arthropoda,Animalia,Cer(d38:2),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3
NEG_66009,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_35053,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_13672,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_38045,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_30421,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_30239,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_122372,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_20801,Arthropoda,Animalia,PE(3:0_16:1),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
NEG_85063,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_23910,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_29659,Arthropoda,Animalia,LPC(19:1),LPC,LPC,Glycerophospholipids,LipidSearch,Gold,4
NEG_9895,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_81087,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_31418,Arthropoda,Animalia,PS(4:0_18:1),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_31034,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_45315,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_50651,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_29832,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_38232,Arthropoda,Animalia,Cer(d16:2_22:0),Cer,Cer,Sphingolipids,LipidSearch,Gold,4
NEG_11309,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_34778,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_39795,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_41897,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_57743,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_10457,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_18011,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_10560,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_73478,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_32252,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_102669,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_100641,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_95979,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_84644,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_30422,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_26445,Arthropoda,Animalia,OAHFA(18:2_18:3),OAHFA,OAHFA,Fatty acyls,LipidSearch,Gold,4
NEG_13263,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_23517,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_22816,Arthropoda,Animalia,LPC(O-16:1),LPC,LPC,Glycerophospholipids,LipidSearch,Gold,4
NEG_37925,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_42323,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_75654,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_45931,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_48805,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_28759,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_27743,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_42534,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_34161,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_118077,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_41377,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_26251,Arthropoda,Animalia,LPC(17:0),LPC,LPC,Glycerophospholipids,LipidSearch,Gold,4
NEG_23480,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_5565,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_44990,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_16499,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_107726,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_99837,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_18255,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_3739,Arthropoda,Animalia,FA(21:1),FA,FA,Fatty acyls,LipidSearch,Bronze,3
NEG_44798,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_5038,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_17238,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_12665,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_10539,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_12092,Arthropoda,Animalia,,PG,PG,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_101240,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_71287,Arthropoda,Animalia,PG(19:0_20:4),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
NEG_28247,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_41256,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_70227,Arthropoda,Animalia,PS(O-19:2_20:4),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
NEG_121350,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_75194,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_67221,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_11045,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_121331,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_53829,Arthropoda,Animalia,PC(16:1_17:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_27412,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_61963,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_59228,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_18725,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_116575,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_89920,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_8878,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_36212,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_23770,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_34777,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_41540,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_81660,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_33641,Arthropoda,Animalia,Cer(d17:0_19:3),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3
NEG_72740,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_57573,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_48159,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_29674,Arthropoda,Animalia,LPC(O-20:1),LPC,LPC,Glycerophospholipids,LipidSearch,Gold,4
NEG_34316,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_88767,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_82194,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_7365,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_21918,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_69846,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_33274,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_21156,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_38746,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_20421,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_7430,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_64251,Arthropoda,Animalia,PC(O-14:1_20:5),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
NEG_118137,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_45500,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_120032,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_32291,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_53697,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_100881,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_20205,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_19923,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_76152,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_23909,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_64933,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_29949,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_7421,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_118183,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_38214,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_27533,Arthropoda,Animalia,Cer(d13:0_20:3),Cer,Cer,Sphingolipids,LipidSearch,Gold,4
NEG_120704,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_79051,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_29584,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_98653,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_23432,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_28545,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_35906,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_46590,Arthropoda,Animalia,,SM,SM,Sphingolipids,MS2_diagnostic,Bronze,2
NEG_31417,Arthropoda,Animalia,PS(4:0_18:1),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_120690,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_113996,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_5517,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_69096,Arthropoda,Animalia,SM(d38:2),SM,SM,Sphingolipids,LipidSearch,Bronze,3
NEG_53064,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_20092,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_18813,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_11558,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_5739,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_90795,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_26004,Arthropoda,Animalia,LPC(17:1),LPC,LPC,Glycerophospholipids,LipidSearch,Gold,4
NEG_38811,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_35860,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_60851,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_34912,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_14364,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_88351,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_39796,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_61965,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_27772,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_25676,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_49173,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_66293,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_7998,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_22990,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_56942,Arthropoda,Animalia,PE(18:0_18:1),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
NEG_75653,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_120049,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_28049,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_9117,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_9115,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_8530,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_53872,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_71376,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_17869,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_79052,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_88813,Arthropoda,Animalia,PS(18:0_27:8),PS,PS,Glycerophospholipids,LipidSearch,Gold,4
NEG_115573,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_90101,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_120199,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_57574,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_26596,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_15238,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_15709,Arthropoda,Animalia,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_120220,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_14884,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_26519,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_45136,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_33306,Arthropoda,Animalia,Cer(d16:1_20:3),Cer,Cer,Sphingolipids,LipidSearch,Gold,4
NEG_40292,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_19264,Arthropoda,Animalia,LPE(P-20:0),LPE,LPE,Glycerophospholipids,LipidSearch,Bronze,3
NEG_63721,Arthropoda,Animalia,SM(d36:0),SM,SM,Sphingolipids,LipidSearch,Bronze,3
NEG_69845,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_12955,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_54988,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_40627,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_31941,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_89919,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_88622,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_30238,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_93175,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_115077,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_114027,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_98790,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_87256,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_13665,Arthropoda,Animalia,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_60850,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_30294,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_119712,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_31388,Arthropoda,Animalia,WE(O-20:0_17:2),WE,WE,Fatty acyls,LipidSearch,Bronze,3
NEG_59613,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_76153,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_12851,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_22739,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_90652,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_7422,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_16940,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_42668,Arthropoda,Animalia,Cer(d16:1_24:1),Cer,Cer,Sphingolipids,LipidSearch,Gold,4
NEG_68662,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_34735,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_38676,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_22588,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_75434,Arthropoda,Animalia,SM(d40:2),SM,SM,Sphingolipids,LipidSearch,Bronze,3
NEG_113888,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_81216,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_29657,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_98477,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_46844,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_8253,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_36228,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_45921,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_6324,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_24495,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_48942,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_36240,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_12126,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_14789,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_51928,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_47612,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_4260,Arthropoda,Animalia,,SQDG,SQDG,Glycerolipids,MS2_diagnostic,Bronze,2
NEG_8817,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_42853,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_264,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_80442,Arthropoda,Animalia,PA(O-26:2_23:7),PA,PA,Glycerophospholipids,LipidSearch,Bronze,3
NEG_19285,Arthropoda,Animalia,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2
NEG_22884,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_46784,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_29574,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_29573,Arthropoda,Animalia,OAHFA(18:2_20:5),OAHFA,OAHFA,Fatty acyls,LipidSearch,Gold,4
NEG_85480,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_88621,Arthropoda,Animalia,,,,,none,Unidentified,0
NEG_35689,Arthropoda,Animalia,,,,,none,Unidentified,0
