feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source,annotation_tier,annotation_level
A15_OE21-4-POS_3961,Thermoproteota,Archaea,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_214452,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_134808,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_9184,Evosea,Protists,,,,,none,Unidentified,0
A15_114225,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE21-4-POS_19940,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_205404,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_229181,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_110861,Arthropoda,Animalia,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2
A15_215574,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_39989,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_33847,Nematoda,Animalia,,,,,none,Unidentified,0
A15_92133,Chlorophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_6486,Evosea,Protists,,,,,none,Unidentified,0
A15_52283,Mollusca,Animalia,,,,,none,Unidentified,0
A15_59170,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_5470,Evosea,Protists,,,,,none,Unidentified,0
A15_OE21-4-POS_22019,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_69235,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_210960,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_70146,Arthropoda,Animalia,LPC(P-16:0),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
A15_79710,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_45894,Evosea,Protists,,Hopanoid,Hopanoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_152825,Nematoda,Animalia,,,,,none,Unidentified,0
A15_222704,Nematoda,Animalia,,,,,none,Unidentified,0
A15_77689,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_199325,Nematoda,Animalia,PS(9:0_20:3),PS,PS,Glycerophospholipids,LipidSearch,Bronze,3
A15_59169,Mollusca,Animalia,,,,,none,Unidentified,0
A15_108381,Nematoda,Animalia,,,,,none,Unidentified,0
A15_195026,Nematoda,Animalia,,,,,none,Unidentified,0
A15_26097,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_47041,Arthropoda,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_4506,Arthropoda,Animalia,PI(23:3_3:0),PI,PI,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_2671,Evosea,Protists,,,,,none,Unidentified,0
A15_131405,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_45232,Evosea,Protists,,,,,none,Unidentified,0
A15_OE21-4-POS_203532,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_11415,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_17660,Mollusca,Animalia,,,,,none,Unidentified,0
A15_161003,Mollusca,Animalia,SM(d42:1),SM,SM,Sphingolipids,LipidSearch,Bronze,3
A15_OE21-4-POS_41535,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_219250,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_52282,Mollusca,Animalia,,,,,none,Unidentified,0
A15_71482,Mollusca,Animalia,,,,,none,Unidentified,0
A15_109193,Mollusca,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_70172,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_17994,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_215338,Arthropoda,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_226081,Nematoda,Animalia,,,,,none,Unidentified,0
A15_162493,Nematoda,Animalia,,,,,none,Unidentified,0
A15_27857,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_194753,Nematoda,Animalia,PEt(18:2_15:0),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
A15_204471,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_147785,Mollusca,Animalia,,,,,none,Unidentified,0
A15_216648,Nematoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_192198,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_109602,Arthropoda,Animalia,PG(P-13:1_15:2),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_68437,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_208977,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_54660,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_156621,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_203310,Nematoda,Animalia,,,,,none,Unidentified,0
A15_140051,Nematoda,Animalia,,,,,none,Unidentified,0
A15_219178,Mollusca,Animalia,,,,,none,Unidentified,0
A15_41901,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_90662,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_64022,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_62739,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_159327,Nematoda,Animalia,,,,,none,Unidentified,0
A15_33360,Arthropoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_6485,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_61248,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_233517,Thermoproteota,Archaea,CQ(6:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4
A15_80878,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_67580,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_216261,Mollusca,Animalia,,,,,none,Unidentified,0
A15_177977,Nematoda,Animalia,,,,,none,Unidentified,0
A15_4264,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_124534,Nematoda,Animalia,,,,,none,Unidentified,0
A15_193131,Mollusca,Animalia,,,,,none,Unidentified,0
A15_37183,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_212833,Nematoda,Animalia,,,,,none,Unidentified,0
A15_42966,Arthropoda,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_139629,Mollusca,Animalia,,,,,none,Unidentified,0
A15_37182,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_218994,Nematoda,Animalia,,,,,none,Unidentified,0
A15_50609,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_76778,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_231242,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_47905,Mollusca,Animalia,,,,,none,Unidentified,0
A15_108227,Chlorophyta,Viridiplantae,TG(21:4_18:3)+O:(s),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_198325,Arthropoda,Animalia,DG(18:1_20:5),DG,DG,Glycerolipids,LipidSearch,Gold,4
A15_84384,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_169999,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_140945,Mollusca,Animalia,,,,,none,Unidentified,0
A15_200405,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_226223,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_215484,Thermoproteota,Archaea,,GDGT/Archaeol,GDGT/Archaeol,Archaeal lipids,MS2_diagnostic,Bronze,2
A15_42473,Arthropoda,Animalia,PC(19:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_217134,Nematoda,Animalia,,,,,none,Unidentified,0
A15_220037,Nematoda,Animalia,,,,,none,Unidentified,0
A15_112862,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_59555,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_188755,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_19472,Mollusca,Animalia,,,,,none,Unidentified,0
A15_63760,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_33386,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_222147,Nematoda,Animalia,,,,,none,Unidentified,0
A15_219923,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_15225,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_6452,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_58878,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_130352,Nematoda,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_122274,Nematoda,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_125306,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_38935,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_219179,Mollusca,Animalia,,,,,none,Unidentified,0
A15_5567,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_63785,Mollusca,Animalia,,,,,none,Unidentified,0
A15_227930,Nematoda,Animalia,,,,,none,Unidentified,0
A15_62535,Chlorophyta,Viridiplantae,PG(17:0_3:0),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE21-4-POS_27118,Thermoproteota,Archaea,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2
A15_220564,Nematoda,Animalia,,,,,none,Unidentified,0
A15_126714,Nematoda,Animalia,,,,,none,Unidentified,0
A15_218977,Mollusca,Animalia,,,,,none,Unidentified,0
A15_81572,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_49524,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_85612,Mollusca,Animalia,LPC(23:7),LPC,LPC,Glycerophospholipids,LipidSearch,Bronze,3
A15_131398,Mollusca,Animalia,DGDG(33:2),DGDG,DGDG,Glycerolipids,LipidSearch,Bronze,3
A15_57546,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_41483,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_27784,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_67585,Arthropoda,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_219038,Nematoda,Animalia,,,,,none,Unidentified,0
A15_155999,Nematoda,Animalia,DGDG(16:0_17:2),DGDG,DGDG,Glycerolipids,LipidSearch,Gold,4
A15_139407,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_11469,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_63918,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_25706,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_219952,Mollusca,Animalia,,,,,none,Unidentified,0
A15_218399,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_4010,Nematoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_11387,Nematoda,Animalia,,,,,none,Unidentified,0
A15_207542,Mollusca,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_189518,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_180345,Nematoda,Animalia,PA(O-38:0),PA,PA,Glycerophospholipids,LipidSearch,Bronze,3
A15_109347,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_4423,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_226225,Mollusca,Animalia,,,,,none,Unidentified,0
A15_178497,Nematoda,Animalia,,Ceramide,Ceramide,Sphingolipids,MS2_diagnostic,Bronze,2
A15_214268,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_225,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_34170,Mollusca,Animalia,,,,,none,Unidentified,0
A15_37256,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_9056,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_35197,Mollusca,Animalia,,,,,none,Unidentified,0
A15_104057,Mollusca,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_163132,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_7213,Evosea,Protists,MG(P-18:4),MG,MG,Glycerolipids,LipidSearch,Bronze,3
A15_140595,Arthropoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_152784,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_43518,Arthropoda,Animalia,PC(17:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3
A15_13072,Arthropoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_223708,Mollusca,Animalia,,,,,none,Unidentified,0
A15_134267,Nematoda,Animalia,,,,,none,Unidentified,0
A15_192451,Nematoda,Animalia,,,,,none,Unidentified,0
A15_91864,Arthropoda,Animalia,PE(4:0_18:1),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
A15_195118,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_30741,Mollusca,Animalia,,,,,none,Unidentified,0
A15_62802,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_66541,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_27930,Mollusca,Animalia,,,,,none,Unidentified,0
A15_206142,Nematoda,Animalia,,,,,none,Unidentified,0
A15_161044,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_231593,Thermoproteota,Archaea,SQ(6:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2
A15_8070,Arthropoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_131406,Nematoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_64442,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_64999,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_227394,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_180697,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_53137,Mollusca,Animalia,,,,,none,Unidentified,0
A15_105180,Mollusca,Animalia,,,,,none,Unidentified,0
A15_92672,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_79018,Mollusca,Animalia,,,,,none,Unidentified,0
A15_5551,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_198504,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_6529,Evosea,Protists,,,,,none,Unidentified,0
A15_172024,Mollusca,Animalia,,,,,none,Unidentified,0
A15_63502,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_86599,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_216266,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_75399,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_206894,Nematoda,Animalia,,,,,none,Unidentified,0
A15_224943,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE21-4-POS_231201,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_223047,Nematoda,Animalia,,,,,none,Unidentified,0
A15_221382,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_11227,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_89178,Chlorophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_19185,Evosea,Protists,,,,,none,Unidentified,0
A15_7583,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_67894,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_3799,Evosea,Protists,,,,,none,Unidentified,0
A15_164931,Nematoda,Animalia,,,,,none,Unidentified,0
A15_136701,Arthropoda,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_113350,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_22081,Mollusca,Animalia,,,,,none,Unidentified,0
A15_213593,Mollusca,Animalia,,,,,none,Unidentified,0
A15_169034,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_170068,Mollusca,Animalia,,,,,none,Unidentified,0
A15_75866,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_113462,Nematoda,Animalia,,,,,none,Unidentified,0
A15_206414,Mollusca,Animalia,,,,,none,Unidentified,0
A15_170745,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_15262,Evosea,Protists,BisMePA(30:0),BisMePA,BisMePA,Glycerophospholipids,LipidSearch,Bronze,3
A15_56301,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_14817,Mollusca,Animalia,,,,,none,Unidentified,0
A15_11522,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_225247,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_120886,Mollusca,Animalia,,,,,none,Unidentified,0
A15_57941,Mollusca,Animalia,,,,,none,Unidentified,0
A15_115960,Nematoda,Animalia,,,,,none,Unidentified,0
A15_218695,Nematoda,Animalia,,,,,none,Unidentified,0
A15_217046,Nematoda,Animalia,,,,,none,Unidentified,0
A15_142587,Mollusca,Animalia,,,,,none,Unidentified,0
A15_31619,Mollusca,Animalia,,,,,none,Unidentified,0
A15_104960,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_70727,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_224822,Nematoda,Animalia,,,,,none,Unidentified,0
A15_12732,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_224988,Mollusca,Animalia,,,,,none,Unidentified,0
A15_187717,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_229073,Nematoda,Animalia,,,,,none,Unidentified,0
A15_140300,Mollusca,Animalia,,,,,none,Unidentified,0
A15_174596,Nematoda,Animalia,,,,,none,Unidentified,0
A15_224987,Mollusca,Animalia,,,,,none,Unidentified,0
A15_13797,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_8598,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_220127,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_35659,Mollusca,Animalia,,,,,none,Unidentified,0
A15_52858,Mollusca,Animalia,,,,,none,Unidentified,0
A15_193606,Nematoda,Animalia,,,,,none,Unidentified,0
A15_197418,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_203527,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_222736,Mollusca,Animalia,,,,,none,Unidentified,0
A15_203939,Nematoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_214608,Nematoda,Animalia,,,,,none,Unidentified,0
A15_177556,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_229769,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_58405,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_44903,Nematoda,Animalia,,,,,none,Unidentified,0
A15_71657,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_220625,Nematoda,Animalia,,,,,none,Unidentified,0
A15_8501,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_213648,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_5782,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_218565,Nematoda,Animalia,,,,,none,Unidentified,0
A15_208044,Mollusca,Animalia,,,,,none,Unidentified,0
A15_85659,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_224754,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_51471,Arthropoda,Animalia,WE(O-32:4),WE,WE,Fatty acyls,LipidSearch,Bronze,3
A15_OE25-1-ALL_15093,Evosea,Protists,PI(38:3),PI,PI,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_6501,Evosea,Protists,,,,,none,Unidentified,0
A15_95227,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_49503,Arthropoda,Animalia,TG(25:2),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_229876,Nematoda,Animalia,PG(O-30:0_18:0),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
A15_108382,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_178612,Thermoproteota,Archaea,Gly-Archaeol(20:0(OH)_20:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2
A15_106479,Nematoda,Animalia,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_9050,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_63636,Mollusca,Animalia,,,,,none,Unidentified,0
A15_16094,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_113688,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_224078,Mollusca,Animalia,,,,,none,Unidentified,0
A15_51978,Mollusca,Animalia,,,,,none,Unidentified,0
A15_73710,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_215530,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_35198,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_218071,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_222680,Nematoda,Animalia,,,,,none,Unidentified,0
A15_61249,Mollusca,Animalia,,,,,none,Unidentified,0
A15_225302,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_194118,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_9337,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_223286,Mollusca,Animalia,,,,,none,Unidentified,0
A15_144162,Nematoda,Animalia,,,,,none,Unidentified,0
A15_188046,Nematoda,Animalia,,,,,none,Unidentified,0
A15_30460,Mollusca,Animalia,,,,,none,Unidentified,0
A15_223794,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_6182,Evosea,Protists,,,,,none,Unidentified,0
A15_OE25-1-ALL_14809,Evosea,Protists,,Sterol,Sterol,Sterol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_48936,Evosea,Protists,TG(O-14:0_18:2_18:2),TG,TG,Glycerolipids,LipidSearch,Bronze,3
A15_222514,Mollusca,Animalia,,,,,none,Unidentified,0
A15_85643,Mollusca,Animalia,,,,,none,Unidentified,0
A15_229471,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_224728,Nematoda,Animalia,,,,,none,Unidentified,0
A15_148131,Mollusca,Animalia,,,,,none,Unidentified,0
A15_132124,Mollusca,Animalia,,,,,none,Unidentified,0
A15_175683,Bacillota,Bacteria,PEt(O-15:1_19:3),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
A15_OE25-1-ALL_48355,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_123514,Mollusca,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_16593,Evosea,Protists,,,,,none,Unidentified,0
A15_136782,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_219119,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_118365,Nematoda,Animalia,,,,,none,Unidentified,0
A15_224680,Nematoda,Animalia,,,,,none,Unidentified,0
A15_62935,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_63530,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_231592,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_32588,Mollusca,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_9676,Evosea,Protists,,,,,none,Unidentified,0
A15_221875,Bacillota,Bacteria,CL(59:0),CL,CL,Glycerophospholipids,LipidSearch,Bronze,3
A15_104728,Mollusca,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2
A15_119437,Mollusca,Animalia,,,,,none,Unidentified,0
A15_90422,Mollusca,Animalia,,,,,none,Unidentified,0
A15_171736,Bacillota,Bacteria,PEt(O-15:1_19:3),PEt,PEt,Glycerophospholipids,LipidSearch,Bronze,3
A15_45178,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_206196,Nematoda,Animalia,,,,,none,Unidentified,0
A15_38290,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_OE25-1-ALL_15075,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_46798,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_215500,Mollusca,Animalia,,,,,none,Unidentified,0
A15_60145,Mollusca,Animalia,,,,,none,Unidentified,0
A15_89902,Mollusca,Animalia,,,,,none,Unidentified,0
A15_219140,Mollusca,Animalia,,,,,none,Unidentified,0
A15_52865,Mollusca,Animalia,,,,,none,Unidentified,0
A15_204306,Nematoda,Animalia,,GDGT/Archaeol,GDGT/Archaeol,Archaeal lipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_6181,Evosea,Protists,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_64567,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_122193,Arthropoda,Animalia,,Ubiquinone,Ubiquinone,Prenol lipids,MS2_diagnostic,Bronze,2
A15_120884,Mollusca,Animalia,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2
A15_OE25-1-ALL_13264,Evosea,Protists,PE(31:0),PE,PE,Glycerophospholipids,LipidSearch,Bronze,3
A15_226178,Mollusca,Animalia,,,,,none,Unidentified,0
A15_224844,Mollusca,Animalia,,,,,none,Unidentified,0
A15_213089,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_221381,Nematoda,Animalia,,,,,none,Unidentified,0
A15_74985,Mollusca,Animalia,,,,,none,Unidentified,0
A15_11393,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_141692,Nematoda,Animalia,,,,,none,Unidentified,0
A15_OE21-4-POS_216900,Thermoproteota,Archaea,,,,,none,Unidentified,0
A15_32777,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_58932,Mollusca,Animalia,,,,,none,Unidentified,0
A15_227156,Mollusca,Animalia,,,,,none,Unidentified,0
A15_45027,Arthropoda,Animalia,,,,,none,Unidentified,0
A15_223172,Nematoda,Animalia,,,,,none,Unidentified,0
A15_223127,Nematoda,Animalia,,,,,none,Unidentified,0
A15_227689,Mollusca,Animalia,,,,,none,Unidentified,0
A15_217866,Chlorophyta,Viridiplantae,,,,,none,Unidentified,0
A15_OE25-1-ALL_9699,Evosea,Protists,PG(21:5_18:2),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3
