feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier,discovery_method,n_batches_indicator,mean_indval,min_indval,mean_A,mean_B,batches
NEG_117769,1554.078519826571,14.601838653681575,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,4.127,16473.5,0.0,1.0,1.0,88.25,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_113123,1447.0971787921058,16.524742278172834,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,4.057,15641.4,0.0,1.0,1.0,88.11,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_61354,767.4682031470345,13.194539116246148,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,4.046,15518.8,0.0,1.0,1.0,88.09,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_116485,1526.0473387799805,13.91947695840335,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,4.021,15236.0,0.0,1.0,1.0,88.04,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_92865,929.6898358069805,19.469864797845897,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,3.927,14206.6,0.0,1.0,1.0,87.85,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_88072,896.3326556783228,2.119959927956414,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,3.91,14034.2,0.0,1.0,1.0,87.82,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_68013,797.4640860373459,12.091697776296998,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,3.881,13738.1,0.0,1.0,1.0,87.76,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_109064,1282.0312799784983,14.61964222973642,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,3.868,13596.8,0.0,1.0,1.0,87.74,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_83575,870.4873335866153,13.321979042461086,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.34,80019.7,0.0,1.0,1.0,87.68,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_99614,1000.5895246155352,2.4477414493903256,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.329,79415.8,0.0,1.0,1.0,87.66,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_51507,716.4878806833701,14.10192244611064,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,3.832,13242.9,0.0,1.0,1.0,87.66,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_117242,1542.035541560232,12.748963415648396,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,3.806,12988.6,0.0,1.0,1.0,87.61,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_93360,934.507526763711,12.593330509509483,1,Evosea,Protozoa,5.0,0.0,1.0,1.0,1.0,3.776,12699.0,0.0,1.0,1.0,87.55,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_90383,911.6228988329772,16.665694620564302,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.268,76088.5,0.0,1.0,1.0,87.54,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_116357,1523.033376318685,12.56797726837219,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.223,73680.4,0.0,1.0,1.0,87.45,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_51468,716.4513124176602,8.231489440939745,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.215,73302.7,0.0,1.0,1.0,87.43,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_54135,730.466445263309,4.924911168524613,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.21,73016.9,0.0,1.0,1.0,87.42,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_53718,728.3556028801395,3.893623370998048,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.154,70189.1,0.0,1.0,1.0,87.31,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_97184,972.614640087478,2.9833367864759066,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.104,67774.0,0.0,1.0,1.0,87.21,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_92489,926.6129569235676,11.375739627887285,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.099,67564.1,0.0,1.0,1.0,87.2,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_93941,939.5474090124536,2.126522160461937,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.097,67469.1,0.0,1.0,1.0,87.19,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_98378,985.6261808875552,3.13813201344985,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.075,66413.6,0.0,1.0,1.0,87.15,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_100500,1012.590434830606,2.4516509925199306,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,6.016,63701.8,0.0,1.0,1.0,87.03,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_116623,1529.0116263448665,12.469819648769151,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.926,59810.1,0.0,1.0,1.0,86.85,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_75026,828.4705528615038,15.954047855992943,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.922,59630.0,0.0,1.0,1.0,86.84,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_65504,786.5048631049812,16.845957211308527,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.913,59234.5,0.0,1.0,1.0,86.83,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_86561,886.5832641010429,9.657296151062477,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.852,56767.5,0.0,1.0,1.0,86.7,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_88490,898.6209934063656,17.11327658386779,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.843,56388.2,0.0,1.0,1.0,86.69,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_100616,1014.6056419148,2.630814673349287,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.84,56269.4,0.0,1.0,1.0,86.68,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_19419,494.12176971594806,1.8131049627558973,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.799,54690.6,0.0,1.0,1.0,86.6,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_32176,597.3935908503771,5.854945920724656,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.735,52254.3,0.0,1.0,1.0,86.47,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_111708,1407.944831728968,11.65270044444175,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.68,50282.0,0.0,1.0,1.0,86.36,5.0,1.0,Platinum,Diamond,composite,,,,,,
NEG_51668,717.464201720721,11.457211053844214,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.638,48787.3,0.0,1.0,1.0,86.28,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_45416,681.4726389899871,7.493515312278271,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.628,48456.8,0.0,1.0,1.0,86.26,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_80328,853.462241957779,12.301112490698584,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.584,46982.0,0.0,1.0,1.0,86.17,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_86398,885.6073427073227,16.288995336712247,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.547,45756.3,0.0,1.0,1.0,86.09,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_65429,786.4381341985418,16.428678858105254,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.536,45403.8,0.0,1.0,1.0,86.07,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_111849,1411.9740336265734,12.123728912918658,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.523,44973.2,0.0,1.0,1.0,86.05,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_43980,672.4615001370648,8.920607527210311,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.492,44018.2,0.0,1.0,1.0,85.98,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_83752,871.4281560512231,11.38401805540553,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.448,42662.3,0.0,1.0,1.0,85.9,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_6460,370.1017125415526,3.706541144141364,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.444,42531.5,0.0,1.0,1.0,85.89,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_42894,666.2577814106455,2.163520371352313,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.444,42524.3,0.0,1.0,1.0,85.89,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_88556,899.4591155231826,12.339570511069724,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.419,41784.5,0.0,1.0,1.0,85.84,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_62510,772.5027844816681,17.521358195366357,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.395,41076.8,0.0,1.0,1.0,85.79,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_113913,1466.9678694859413,11.658865074193358,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.356,39954.7,0.0,1.0,1.0,85.71,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_19418,494.12169849022695,1.717337178513527,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.335,39366.1,0.0,1.0,1.0,85.67,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_88003,895.5570677842495,3.90028005886273,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.302,38446.5,0.0,1.0,1.0,85.6,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_74489,825.5398997078005,17.420828868352864,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.281,37885.2,0.0,1.0,1.0,85.56,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_44281,674.4417293017613,8.540468327262408,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.251,37090.1,0.0,1.0,1.0,85.5,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_75574,830.5546068412774,11.901362282911608,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.217,36197.4,0.0,1.0,1.0,85.43,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_46837,690.438219263162,6.14484451094342,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.167,34925.1,0.0,1.0,1.0,85.33,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_113878,1466.0204983118745,13.78835590424416,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.158,34701.2,0.0,1.0,1.0,85.32,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_88470,898.5826336093658,10.28695839792688,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.136,34167.2,0.0,1.0,1.0,85.27,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_97175,972.557683768812,2.6027825284229475,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.12,33772.3,0.0,1.0,1.0,85.24,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_65086,784.5148051601309,8.135575940324728,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.104,33381.5,0.0,1.0,1.0,85.21,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_68459,799.429218454957,11.384123586147789,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.08,32821.5,0.0,1.0,1.0,85.16,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_111744,1408.948116767421,11.654387670601787,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,5.008,31186.3,0.0,1.0,1.0,85.02,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_94599,945.7097039068822,17.79407624114694,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.978,30526.5,0.0,1.0,1.0,84.96,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_54539,732.4834190586239,11.561250500627697,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.971,30368.9,0.0,1.0,1.0,84.94,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_48234,698.4390410517252,8.534711912684267,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.934,29572.6,0.0,1.0,1.0,84.87,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_75573,830.5544433804077,11.88229779044796,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.835,27543.2,0.0,1.0,1.0,84.67,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_108155,1230.7964724503825,18.522108215632453,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.79,26663.8,0.0,1.0,1.0,84.58,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_40379,650.4416989043084,6.969050740286752,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.773,26336.0,0.0,1.0,1.0,84.55,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_95882,958.5441954179064,2.4388194441989457,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.774,26362.2,0.0,1.0,1.0,84.55,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_100684,1015.6068475425328,2.616353076571553,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.665,24374.9,0.0,1.0,1.0,84.33,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_80917,856.4749044480802,12.15992181074198,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.659,24256.2,0.0,1.0,1.0,84.32,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_62601,772.5483927599398,11.863164578077246,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.626,23684.0,0.0,1.0,1.0,84.25,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_63174,775.4922050912996,13.715796029159192,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.617,23532.6,0.0,1.0,1.0,84.23,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_93301,933.6057246734216,14.240087095424814,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.595,23170.4,0.0,1.0,1.0,84.19,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_109346,1298.0630947906377,15.687550887412344,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.586,23016.8,0.0,1.0,1.0,84.17,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_60413,762.5105089933716,16.017840326235923,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.566,22682.5,0.0,1.0,1.0,84.13,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_29106,576.3311645955768,1.9208623366205844,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.542,22299.8,0.0,1.0,1.0,84.08,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_109889,1329.0770968371048,15.568532549912016,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.505,21701.9,0.0,1.0,1.0,84.01,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_48377,699.3012593384292,2.43957687189966,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.502,21666.4,0.0,1.0,1.0,84.0,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_40016,648.2937983790645,2.7919813001703666,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.483,21360.3,0.0,1.0,1.0,83.97,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_113299,1452.0427393867567,14.588588825670463,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.476,21260.7,0.0,1.0,1.0,83.95,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_15180,458.27643161065726,2.539134523403188,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.476,21257.3,0.0,1.0,1.0,83.95,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_71788,813.5851862823235,16.550151539118488,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.429,20535.0,0.0,1.0,1.0,83.86,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_19303,493.2763812443244,3.031662195545892,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.345,19321.3,0.0,1.0,1.0,83.69,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_12993,440.0745431721868,5.30399288620541,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.322,18999.3,0.0,1.0,1.0,83.64,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_52645,722.4999872614793,17.947173740974176,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.274,18341.4,0.0,1.0,1.0,83.55,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_87789,894.4352822174675,11.413276171220096,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.263,18197.2,0.0,1.0,1.0,83.53,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_51080,714.4369749899117,6.54651853406111,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.252,18056.1,0.0,1.0,1.0,83.5,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_12904,439.2903808072202,3.8729862666666417,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.22,17635.3,0.0,1.0,1.0,83.44,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_31205,591.288285786502,2.5460645771974293,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.211,17526.1,0.0,1.0,1.0,83.42,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_63841,778.5171545061564,14.2862764393149,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.194,17299.6,0.0,1.0,1.0,83.39,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_64831,783.4882275257862,15.963088728857546,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.197,17336.8,0.0,1.0,1.0,83.39,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_28497,572.2588221823922,3.9155402984579335,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.133,16543.1,0.0,1.0,1.0,83.27,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_107667,1205.8258955106264,19.336037537166835,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.097,16109.6,0.0,1.0,1.0,83.19,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_89086,902.471790747178,12.15891884659172,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.044,15496.3,0.0,1.0,1.0,83.09,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_40060,648.4267949545225,7.362435030085807,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.042,15476.9,0.0,1.0,1.0,83.08,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_65670,787.430591856752,11.748014326306746,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,4.021,15239.9,0.0,1.0,1.0,83.04,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_91864,922.5071807548824,13.408243013577753,1,Evosea,Protozoa,4.0,0.0,0.8,1.0,1.0,3.931,14249.1,0.0,1.0,1.0,82.86,5.0,1.0,Platinum,Platinum,composite,,,,,,
NEG_57006,745.4264040272705,2.745360165658591,1,Evosea,Protozoa,3.0,0.0,0.6,1.0,1.0,6.422,84733.7,0.0,1.0,1.0,82.84,5.0,1.0,Platinum,Platinum,composite,,,,,,
