feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
A15_OE26-1POS_103153,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_103168,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_103377,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_103437,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,usable_ms2_only,unidentified
A15_OE26-1POS_103580,Methanobacteriota,Archaea,AC-Archaeol(20:1(Me)_20:3),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C44H86O4,[M + Na]+,0.947,True,exact_retained_cache,Fatty acids,Glycerolipids,Diacylglycerols,Fatty acid esters,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_103619,Methanobacteriota,Archaea,Sulfo-Gly-Archaeol(20:0_25:1(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_103637,Methanobacteriota,Archaea,SQ-AHH-Archaeol(20:0_20:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_103641,Methanobacteriota,Archaea,NAcGly-Archaeol(25:4_25:5),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_103647,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,usable_ms2_only,unidentified
A15_OE26-1POS_103665,Methanobacteriota,Archaea,Hp-Archaeol(25:3(Me)_25:5(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_103672,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_103675,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_103696,Methanobacteriota,Archaea,GluA-Archaeol(25:4(Me)_25:4(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_103754,Methanobacteriota,Archaea,GluA-Gly-Archaeol(20:1_25:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_103781,Methanobacteriota,Archaea,Gly-PS-Archaeol(20:0_20:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_103791,Methanobacteriota,Archaea,PC-Archaeol(25:4_30:6),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_104122,Methanobacteriota,Archaea,2Me-PA-Archaeol(20:4(Me)_25:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H88N2O5,[M + H]+,0.946,True,exact_retained_cache,Fatty acids,Spingolipids,Ceramides,Amino acids and derivatives,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_104149,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_104150,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_104209,Methanobacteriota,Archaea,Gly-PS-Archaeol(20:0_20:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_104210,Methanobacteriota,Archaea,PC-Archaeol(25:4_30:6),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_104218,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,usable_ms2_only,unidentified
A15_OE26-1POS_104565,Methanobacteriota,Archaea,MP(5:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C32H62N2O2,[M + K]+,0.894,True,exact_retained_cache,Fatty acids,Fatty amides,N-acyl amines,Amino acids and derivatives,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_104832,Methanobacteriota,Archaea,PC-Archaeol(20:0(Me)_20:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C56H95NO3,[M + H]+,1.0,True,exact_retained_cache,Fatty acids,Fatty esters,N-acyl amines,Fatty Acyls,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_104847,Methanobacteriota,Archaea,PnE-Archaeol(25:5(Me)_30:5(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_105387,Methanobacteriota,Archaea,AC-Archaeol(25:5_25:5),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C55H93NO4,[M + H]+,0.673,True,exact_retained_cache,Fatty acids,Fatty esters,Fatty acyl carnitines,Triradylcglycerols,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_105391,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_105485,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H90N2O5,[M + H]+,0.786,True,exact_retained_cache,Fatty acids,Fatty esters,Fatty acyl carnitines,Amino acids and derivatives,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,unidentified
A15_OE26-1POS_105557,Methanobacteriota,Archaea,PC-Archaeol(20:1(Me)_20:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C49H100NO6P,[M + H]+,0.547,True,exact_retained_cache,Fatty acids,Glycerophospholipids,Glycerophosphocholines,Glycerophosphocholines,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_105689,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_105693,Methanobacteriota,Archaea,2Me-PA-Archaeol(25:2(Me)_30:4(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_105723,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_105889,Methanobacteriota,Archaea,PA-Archaeol(20:1(Me)_25:1(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C57H97NO3,[M + H]+,0.981,True,exact_retained_cache,Fatty acids,Fatty esters,Triacylglycerols,Triradylcglycerols,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_105903,Methanobacteriota,Archaea,PA-Archaeol(20:1(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C56H92O3,[M + H]+,0.979,True,exact_retained_cache,Fatty acids,Glycerolipids,Triacylglycerols,Triradylcglycerols,False,True,False,none,,,,,,True,denovo_structure_candidate,eligible
A15_OE26-1POS_105905,Methanobacteriota,Archaea,AC-Archaeol(25:3(Me)_25:5),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H100O4S,[M + H]+,0.883,True,exact_retained_cache,Fatty acids,Fatty esters,Wax diesters,Fatty acid esters,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_105947,Methanobacteriota,Archaea,PA-Archaeol(20:1(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C56H95NO3,[M + H]+,0.964,True,exact_retained_cache,Fatty acids,Glycerolipids,N-acyl amines,Triradylcglycerols,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_105948,Methanobacteriota,Archaea,2Me-PA-Archaeol(20:4(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H90N2O5,[M + H]+,0.869,True,exact_retained_cache,Fatty acids,Spingolipids,Ceramides,N-acyl amines,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_105988,Methanobacteriota,Archaea,PE-Archaeol(20:1_25:4),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C57H89NO3,[M + H]+,0.291,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,Lipids and lipid-like molecules,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_106000,Methanobacteriota,Archaea,PC-Archaeol(20:2_25:3),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,usable_ms2_only,eligible
A15_OE26-1POS_106037,Methanobacteriota,Archaea,AC-Archaeol(25:4_25:5),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C50H101NO5,[M + K]+,0.995,True,exact_retained_cache,Fatty acids,Fatty esters,Triacylglycerols,Amino acids and derivatives,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_106103,Methanobacteriota,Archaea,PG-Archaeol(20:1_20:4),Archaeal_Lipid,PC,Glycerophospholipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H83NO5,[M + H]+,1.0,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,Fatty acid esters,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_106364,Methanobacteriota,Archaea,MeO-Archaeol(25:5(Me)_25:5(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H99O6,[M + H]+,1.0,True,exact_retained_cache,Fatty acids,Glycerolipids,Triacylglycerols,Triacylglycerols,False,False,False,none,,,,,,True,sirius_formula_plus_canopus_class,eligible
A15_OE26-1POS_106411,Methanobacteriota,Archaea,PDME-Archaeol(20:4(Me)_25:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,False,usable_ms2_only,eligible
A15_OE26-1POS_106429,Methanobacteriota,Archaea,MeO-Archaeol(25:5(Me)_25:5(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C51H94N2O5,[M + H]+,1.0,True,exact_retained_cache,Fatty acids,Fatty esters,Fatty acyl carnitines,Amino acids and derivatives,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_106441,Methanobacteriota,Archaea,PME-Archaeol(20:0(Me)_20:0(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H100N2O3,[M + Na]+,0.812,True,exact_retained_cache,Fatty acids,Spingolipids,Ceramides,Sphingolipids,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_106453,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_106459,Methanobacteriota,Archaea,PS-Archaeol(20:0(Me)_25:0(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_106461,Methanobacteriota,Archaea,2Me-PA-Archaeol(20:3(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C54H92O6,[M + H]+,0.827,True,exact_retained_cache,Fatty acids,Glycerolipids,Triacylglycerols,Triacylglycerols,True,False,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_106471,Methanobacteriota,Archaea,PE-Archaeol(20:0_25:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C57H99NO3,[M + H]+,0.8,True,exact_retained_cache,Fatty acids,Spingolipids,N-acyl amines,N-acyl amines,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_106472,Methanobacteriota,Archaea,2Me-PA-Archaeol(20:0(Me)_25:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_106473,Methanobacteriota,Archaea,2Me-PA-Archaeol(20:0(Me)_25:1(Me)),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_106590,Methanobacteriota,Archaea,PC-Archaeol(20:0(Me)_20:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H99O6,[M + H]+,0.588,True,exact_retained_cache,Fatty acids,Glycerolipids,Triacylglycerols,Triacylglycerols,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_106870,Methanobacteriota,Archaea,PGly-Archaeol(20:1(Me)_20:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_OE26-1POS_107817,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C53H92N2O4,[M + H]+,0.999,True,exact_retained_cache,Fatty acids,Spingolipids,N-acyl amines,Amino acids and derivatives,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,unidentified
A15_OE26-1POS_107865,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_OE26-1POS_107907,Methanobacteriota,Archaea,AC-Archaeol(20:0(Me)_20:1),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Silver,4,Silver,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C46H90O4,[M + H]+,1.0,True,exact_retained_cache,Terpenoids,Glycerolipids,"Carotenoids (C40, Ψ-Ψ)",Fatty acid esters,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_109221,Methanobacteriota,Archaea,AC-Archaeol(20:0(Me)_20:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C46H92O4,[M + H]+,1.0,False,none,,,,,False,False,False,none,,,,,,False,sirius_formula_only,eligible
A15_OE26-1POS_109240,Methanobacteriota,Archaea,AC-Archaeol(20:0_20:0),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C45H90O4,[M + H]+,1.0,True,exact_retained_cache,Fatty acids,Glycerolipids,Triacylglycerols,Triacylglycerols,True,False,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_110195,Methanobacteriota,Archaea,NGly-Archaeol(20:1_20:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Gold,4,Gold,ArchLips,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C49H93NO7,[M + H]+,0.822,True,exact_retained_cache,Fatty acids,Glycerolipids,Triacylglycerols,Triacylglycerols,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_OE26-1POS_11214,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C35H74NO5PS,[M + Na]+,1.0,True,exact_retained_cache,Fatty acids,Spingolipids,Sphingoid bases,Quaternary ammonium salts,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,unidentified
A15_OE26-1POS_1159,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C35H57NO7,[M + H]+,0.998,True,exact_retained_cache,Polyketides,Macrolides,Open-chain polyketides,Macrolides and analogues,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,unidentified
A15_OE26-1POS_12162,Methanobacteriota,Archaea,,,,,ArchLips,Bronze,2,Unidentified,none_after_rt_screen,0,False,True,True,archlips_rt_uncertain,composite,retained_exact,True,True,exact_retained_cache,C30H56O7,[M + H]+,1.0,True,exact_retained_cache,Polyketides,Aromatic polyketides,Catechols with side chains,Benzenoids,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,rt_excluded_archlips
A15_OE26-1POS_12262,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C34H55NO4,[M + H]+,1.0,True,exact_retained_cache,Fatty acids,Glycerolipids,Diacylglycerols,Fatty acid esters,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,unidentified
