feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
NEG_68345,Streptophyta,Plantae,PC(14:0_20:4),PC,PC,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C50H73NO7,[M - H]-,0.995,True,fresh_new_or_changed,Fatty acids,Spingolipids,Glycerophosphocholines,Fatty acid esters,True,True,True,fresh_new_or_changed,0.8046433,MSV000084112,Homo sapiens,11129_OH024_JJK_Ur,,True,csi_fingerid_structure_candidate,eligible
NEG_68346,Basidiomycota,Fungi,PC(16:2_18:2),PC,PC,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C43H78NO10P,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoserines,Phosphatidylserines,True,True,True,fresh_new_or_changed,0.7885606,MSV000081486,Homo sapiens,FB00930164_RH6_01_14738,,True,csi_fingerid_structure_candidate,eligible
NEG_68369,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C47H77NO9,[M - H]-,0.533,False,none,,,,,True,True,True,exact_retained_cache,0.73839676,MSV000082744,Homo sapiens,20160328_S00021286_P,,True,csi_fingerid_structure_candidate,unidentified
NEG_68459,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C37H68O18,[M - H]-,0.539,True,fresh_new_or_changed,Fatty acids,Fatty acyl glycosides,Sophorolipids,Alkyl glycosides,True,True,True,fresh_new_or_changed,0.7920036,MSV000081160,Papio hamadryas,G2_LV2_CV0484,,True,csi_fingerid_structure_candidate,unidentified
NEG_68491,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H72O17,[M - H]-,0.656,True,fresh_new_or_changed,Fatty acids,Fatty acyls,Resin glycosides,Alkyl glycosides,True,True,True,fresh_new_or_changed,0.74714094,MSV000080450,Mus musculus,P4-A4_RA4_01_957,,True,csi_fingerid_structure_candidate,unidentified
NEG_68499,Streptophyta,Plantae,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C42H72O14,[M - H]-,1.0,True,fresh_new_or_changed,Terpenoids,Diterpenoids,Cucurbitane triterpenoids,Alkyl glycosides,True,True,True,fresh_new_or_changed,0.7131109,MSV000080922,environmental samples <Bacillariophyta>,Cave_Bacteria_Plate4_RE4_01_21392,,True,csi_fingerid_structure_candidate,eligible
NEG_68558,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C43H76O13,[M - H]-,0.996,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Fatty acyl glycosides of mono- and disaccharides,Fatty acyl glycosides of mono- and disaccharides,True,True,True,fresh_new_or_changed,0.68305355,MSV000087087,Homo sapiens (NCBITaxon:9606),5556716,,True,csi_fingerid_structure_candidate,unidentified
NEG_68589,Streptophyta,Plantae,MGDG(16:0_18:2),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H80O12,[M - H]-,0.857,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.6569731,MSV000080299,Zea mays,Control_P1_C06,,True,csi_fingerid_structure_candidate,eligible
NEG_68591,Streptophyta,Plantae,MGDG(16:0_18:2),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H80O12,[M - H]-,0.95,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosyldiacylglycerols,True,True,True,fresh_new_or_changed,0.681746,MSV000080673,Homo sapiens,000029332_RG2_01_4965,,True,csi_fingerid_structure_candidate,eligible
NEG_68624,Arthropoda,Animalia,SM(d38:3),SM,SM,Sphingolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,retained_exact,True,True,gapfill_2026_08_12,C41H80N6O9,[M - H]-,1.0,True,gapfill_2026_08_12,Amino acids and Peptides,Oligopeptides,Lipopeptides,Depsipeptides,True,True,True,exact_retained_cache,0.7950061,MSV000081379,Homo sapiens,CI.V3.3B9.RA_GB9_01_38031,,True,csi_fingerid_structure_candidate,eligible
NEG_68626,Arthropoda,Animalia,SM(d38:3),SM,SM,Sphingolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C45H84O11,[M - H]-,0.987,True,exact_retained_cache,Terpenoids,Diterpenoids,"Lanostane, Tirucallane and Euphane triterpenoids",Fatty acyl glycosides of mono- and disaccharides,True,True,True,exact_retained_cache,0.78505677,MSV000082157,Mus musculus,2_55,,True,csi_fingerid_structure_candidate,eligible
NEG_68634,Basidiomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H84N2O10,[M - H]-,0.542,True,fresh_new_or_changed,Fatty acids,Spingolipids,Sphingoid bases,Amino acids,True,True,True,fresh_new_or_changed,0.70238125,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_043_P06_1,,True,csi_fingerid_structure_candidate,unidentified
NEG_68649,Methanobacteriota,Archaea,PG-Archaeol(20:1_20:2),Archaeal_Lipid,Archaeal_Lipid,Archaeal lipids,ArchLips,Bronze,2,Bronze,ArchLips,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C53H84O5,[M - H]-,1.0,True,fresh_new_or_changed,Terpenoids,Sesterterpenoids,Prenyl quinone meroterpenoids,Polyprenols,True,True,True,fresh_new_or_changed,0.77380115,MSV000084907,fish gut microbiome,E3_T0_11_GC6_01_51969,,True,csi_fingerid_structure_candidate,eligible
NEG_68662,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C28H53NO21P2,[M - H]-,0.291,True,exact_retained_cache,Fatty acids,Glycerophospholipids,Glycerophosphoinositols,1-acyl-sn-glycerol-3-phosphoinositols,True,True,True,exact_retained_cache,0.7853535,MSV000080102,Staphylococcus aureus,C18p_5uL_NASA_Sample_BB7_01_25963,,True,csi_fingerid_structure_candidate,unidentified
NEG_68672,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C43H63NO13,[M - H]-,0.887,True,exact_retained_cache,Polyketides,Macrolides,Polyene macrolides,Macrolides and analogues,True,True,True,exact_retained_cache,0.7505905,MSV000088021,environmental samples <delta subdivision> (NCBITaxon:34033),Mo_2019_230,,True,csi_fingerid_structure_candidate,unidentified
NEG_68681,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C51H63NO7,[M - H]-,0.961,True,fresh_new_or_changed,Polyketides,Macrolides,Open-chain polyketides,Alpha amino acid esters,True,True,True,fresh_new_or_changed,0.77791035,MSV000088761,Mus musculus (NCBITaxon:10090),Baat209C,,True,csi_fingerid_structure_candidate,unidentified
NEG_68685,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C51H63NO7,[M - H]-,0.515,True,fresh_new_or_changed,Polyketides,Spingolipids,Sphingoid bases,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.824726,MSV000081492,Homo sapiens,dhmc_6_1,,True,csi_fingerid_structure_candidate,unidentified
NEG_68719,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C41H71NO14,[M - H]-,0.985,False,none,,,,,False,False,True,fresh_new_or_changed,0.80850035,MSV000083083,Rattus,00077E7C54,,True,sirius_formula_only,unidentified
NEG_6872,Heterolobosea,Protozoa,,,Glycerophospholipids,Glycerophospholipids,none,Unidentified,0,Bronze,Network_propagation,1,True,False,False,,composite,retained_exact,True,True,exact_retained_cache,C24H27NO3,[M - H]-,0.792,False,none,,,,,False,False,True,exact_retained_cache,0.6736937,MSV000084900,food metagenome,G78984_5x_10ul_BC8_01_19678,,True,sirius_formula_only,eligible
NEG_68721,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C41H71NO14,[M - H]-,1.0,True,fresh_new_or_changed,Polyketides,Macrolides,Polyene macrolides,Aminoglycosides,True,True,True,fresh_new_or_changed,0.74280214,MSV000080167,Homo sapiens,P6E04,,True,csi_fingerid_structure_candidate,unidentified
NEG_68727,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7463319,MSV000089869,Pseudomonas aeruginosa (NCBITaxon:287),ZG302383,,True,dreams_neighbour_only,unidentified
NEG_68757,Ascomycota,Fungi,,PS,PS,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H71NO8,[M - H]-,0.946,True,fresh_new_or_changed,Polyketides,Macrolides,Polyene macrolides,Alpha amino acids,True,True,True,fresh_new_or_changed,0.7257062,MSV000082045,Homo sapiens,Aerobic_BHI_344_RF11_01_23005,,True,csi_fingerid_structure_candidate,eligible
NEG_68810,Ascomycota,Fungi,PC(16:0_18:3),PC,PC,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C50H75NO7,[M - H]-,0.994,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.6872229,MSV000084783,Mus musculus,94_fe,,True,csi_fingerid_structure_candidate,eligible
NEG_68813,Ascomycota,Fungi,PC(16:0_18:3),PC,PC,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C50H75NO7,[M - H]-,0.739,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Sphingolipids,True,True,True,fresh_new_or_changed,0.7939904,MSV000083106,Gossypium,rime5941_181101_Cotton_JEN2_gutcontent_3_1ul,,True,csi_fingerid_structure_candidate,eligible
NEG_68829,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C47H79NO9,[M - H]-,0.816,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Polyene macrolides,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.72058576,MSV000082962,Citrus sinensis,11-20-2_21_RA12_01_30719,,True,csi_fingerid_structure_candidate,unidentified
NEG_68846,Mollusca,Animalia,PS(O-18:1_20:1),PS,PS,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C44H84NO9P,[M - H]-,0.626,True,exact_retained_cache,Fatty acids,Glycerophospholipids,Glycerophosphoserines,Phosphatidylserines,True,True,True,exact_retained_cache,0.65273213,MSV000083535,Homo sapiens,OMICS_MHAE003_MOCK_36HRS_1_Lipid_009_POS_7July17_Polaroid_HSST-T3-A923,,True,csi_fingerid_structure_candidate,eligible
NEG_68856,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C48H83NO8,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Spingolipids,Phosphosphingolipids,Fatty acid esters,True,True,True,exact_retained_cache,0.7926259,MSV000083756,Homo sapiens,Fecal-2-MeOH_RB1_39,,True,csi_fingerid_structure_candidate,unidentified
NEG_68900,Chlorophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C36H66O19,[M - H]-,0.819,True,exact_retained_cache,Fatty acids,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Alkyl glycosides,True,True,True,exact_retained_cache,0.6020728,MSV000087872,Viridiplantae (NCBITaxon:33090),Ochna-multiflora-flower-nBuOH,,True,csi_fingerid_structure_candidate,unidentified
NEG_68903,Bacillota,Bacteria,,PE,PE,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H58N2O8,[M - H]-,0.998,True,fresh_new_or_changed,Alkaloids,Macrolides,Ansa macrolides,Amino acids and derivatives,True,True,True,fresh_new_or_changed,0.709103,MSV000082432,Homo sapiens,4A7_%20V1_%20RJaw_%20D1H24_%20W5_BA7_01_11706,,True,csi_fingerid_structure_candidate,eligible
NEG_68906,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H58N2O8,[M - H]-,0.995,True,fresh_new_or_changed,Alkaloids,Pseudoalkaloids (transamidation),Steroidal alkaloids,Benzamides,True,True,True,fresh_new_or_changed,0.7352321,MSV000081671,T. septentrionalis fungus garden,PD-FGA-29_BD10_01_3933,,True,csi_fingerid_structure_candidate,unidentified
NEG_68921,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C41H71O13P,[M - H]-,0.993,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphoglycerols,Glycerophospholipids,True,True,True,fresh_new_or_changed,0.8543499,MSV000082490,Homo sapiens,SH610_RF2_01_27558,,True,csi_fingerid_structure_candidate,unidentified
NEG_68939,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C51H66N2O6,[M - H]-,0.998,True,fresh_new_or_changed,Polyketides,Meroterpenoids,Prenyl quinone meroterpenoids,1-benzopyrans,True,True,True,fresh_new_or_changed,0.7603874,MSV000088137,,2228,,True,csi_fingerid_structure_candidate,unidentified
NEG_68944,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H70O9,[M - H]-,0.93,True,fresh_new_or_changed,Terpenoids,Triterpenoids,Lupane triterpenoids,Triterpenoids,True,True,True,fresh_new_or_changed,0.7130718,MSV000083300,Homo sapiens,BP000096944_p,,True,csi_fingerid_structure_candidate,unidentified
NEG_68962,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C49H70O9,[M - H]-,0.636,False,none,,,,,True,True,True,fresh_new_or_changed,0.7847306,MSV000087800,Homo sapiens (NCBITaxon:9606),200306_CellLine_054_Hep_B3,,True,csi_fingerid_structure_candidate,unidentified
NEG_69013,Ascomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C47H78O10,[M - H]-,1.0,True,fresh_new_or_changed,Polyketides,Polyethers,Polyether ionophores,Monosaccharides,True,True,True,fresh_new_or_changed,0.72586143,MSV000081049,Homo sapiens,OMICS_ICL104_Cal04_48hr_5_PLipid_065_POS_150mm_09Feb16_Polaroid_HSST3-02,,True,csi_fingerid_structure_candidate,unidentified
NEG_69015,Ascomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C47H78O10,[M - H]-,0.999,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Triacylglycerols,Triacylglycerols,True,True,True,fresh_new_or_changed,0.76969105,MSV000082378,Pseudomonas,Control_portion5_5days_2,,True,csi_fingerid_structure_candidate,unidentified
NEG_6902,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C20H45N2O4,[M - H]-,1.0,True,exact_retained_cache,Alkaloids,Ornithine alkaloids,Polyamines,Alpha amino acid amides,False,False,True,exact_retained_cache,0.681857,MSV000078708,,p2-G03_GG3_01_18051,,True,sirius_formula_plus_canopus_class,unidentified
NEG_69030,Streptophyta,Plantae,PG(18:1_20:1),PG,PG,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C51H78O7,[M - H]-,0.907,True,fresh_new_or_changed,Terpenoids,Carotenoids (C40),"Carotenoids (C40, β-β)",Fatty acid esters,True,True,True,fresh_new_or_changed,0.77871627,MSV000082647,C57BL/6N,81972,,True,csi_fingerid_structure_candidate,eligible
NEG_69032,Streptophyta,Plantae,MGDG(16:0_18:1),MGDG,MGDG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C44H82O12,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Alkyl glycosides,True,True,True,fresh_new_or_changed,0.6601987,MSV000084322,Homo sapiens,Plate5_63790_Skin_GB2_01_26576,,True,csi_fingerid_structure_candidate,eligible
NEG_69047,Ascomycota,Fungi,,,Sphingolipids,Sphingolipids,none,Unidentified,0,Bronze,Network_propagation,1,True,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C50H78N2O6,[M - H]-,0.999,True,fresh_new_or_changed,Fatty acids,Spingolipids,Ceramides,Sphingolipids,True,True,True,fresh_new_or_changed,0.7821768,MSV000087675,Air samples (PM2.5),54_JMBatch2_pos_DIA,,True,csi_fingerid_structure_candidate,eligible
NEG_69051,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C55H78O4,[M - H]-,0.91,True,fresh_new_or_changed,Terpenoids,Fatty Acids and Conjugates,"Carotenoids (C40, Ψ-Ψ)",Prenol lipids,True,True,True,fresh_new_or_changed,0.7846635,MSV000080183,Mus musculus,12-F-10,,True,csi_fingerid_structure_candidate,unidentified
NEG_69057,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C50H78N2O6,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Spingolipids,Neutral glycosphingolipids,Sphingolipids,True,True,True,exact_retained_cache,0.7931197,MSV000082960,Citrus sinensis,Plate3_529_RD12_01_16078,,True,csi_fingerid_structure_candidate,unidentified
NEG_69090,Arthropoda,Animalia,SM(d38:2),SM,SM,Sphingolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C51H82N2O5,[M - H]-,0.996,True,exact_retained_cache,Fatty acids,Spingolipids,Ceramides,Ceramides,True,True,True,exact_retained_cache,0.7446627,MSV000086876,,EP-ESIpos-S067,,True,csi_fingerid_structure_candidate,eligible
NEG_69096,Arthropoda,Animalia,SM(d38:2),SM,SM,Sphingolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C45H86O11,[M - H]-,0.833,True,exact_retained_cache,Fatty acids,Glycerolipids,Glycosyldiacylglycerols,Glycosylglycerols,True,True,True,exact_retained_cache,0.7362364,MSV000084701,Cutibacterium acnes KPA171202,Sa_4uL_GD8_01_17131,,False,csi_fingerid_structure_candidate,eligible
NEG_69114,Nematoda,Animalia,,SM,SM,Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C57H86O2,[M - H]-,0.618,False,none,,,,,False,False,True,exact_retained_cache,0.7953532,MSV000078830,Pseudomonas aeruginosa PA14,PA14_EM_5-2_A-8_P1-A-8_01_4281,,True,sirius_formula_only,eligible
NEG_69140,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C37H73NO13S2,[M - H]-,0.947,True,fresh_new_or_changed,Fatty acids,Spingolipids,Acidic glycosphingolipids,Amino acids and derivatives,False,False,True,fresh_new_or_changed,0.76099336,MSV000088255,Homo sapiens (NCBITaxon:9606),Urine_NGS141_FragPos,,True,sirius_formula_plus_canopus_class,unidentified
NEG_69152,Streptophyta,Plantae,PS(18:3_20:5),PS,PS,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C40H69NO15,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Neutral glycosphingolipids,Glycosphingolipids,True,True,True,fresh_new_or_changed,0.7625414,MSV000084322,Homo sapiens,Plate1_25664_Skin_GF7_01_26280,,True,csi_fingerid_structure_candidate,eligible
