motif,phylum,kingdom,n_motif_in_phylum,n_motif_total,n_phylum_total,observed_frac,expected_frac,enrichment_ratio,odds_ratio,pvalue,padj,significant
motif_125,Streptophyta,Plantae,11,37,1334,0.2973,0.1552,1.9155,2.3137,0.02120857615247438,0.21649273838759564,False
motif_125,Thermoproteota,Archaea,4,37,992,0.1081,0.1154,0.9367,0.9287,0.6321749302106263,0.9497811466344049,False
motif_126,Evosea,Protozoa,11,65,532,0.1692,0.0619,2.7341,3.1314,0.001944781174623339,0.04022626324352486,True
motif_126,Methanobacteriota,Archaea,10,65,869,0.1538,0.1011,1.5216,1.6237,0.11645481597157309,0.5650215145287435,False
motif_126,Mucoromycota,Fungi,3,65,862,0.0462,0.1003,0.4602,0.4321,0.9650605173494688,1.0,False
motif_126,Streptophyta,Plantae,3,65,1334,0.0462,0.1552,0.2974,0.2617,0.9986005727113352,1.0,False
motif_126,Thermoproteota,Archaea,6,65,992,0.0923,0.1154,0.7998,0.7781,0.7764997411076964,0.9929515092354594,False
motif_127,Chlorophyta,Plantae,2,35,286,0.0571,0.0333,1.7173,1.7661,0.3256427575487981,0.813577666267855,False
motif_127,Streptophyta,Plantae,11,35,1334,0.3143,0.1552,2.025,2.5071,0.013878046422635173,0.16653655707162207,False
motif_127,Thermoproteota,Archaea,4,35,992,0.1143,0.1154,0.9902,0.9889,0.5870040687413809,0.9357699537637565,False
motif_128,Evosea,Protozoa,3,29,532,0.1034,0.0619,1.6713,1.753,0.2660318744545801,0.7701696254928175,False
motif_128,Mollusca,Animalia,2,29,370,0.069,0.043,1.6021,1.6502,0.3568494432240709,0.813577666267855,False
motif_128,Mucoromycota,Fungi,2,29,862,0.069,0.1003,0.6877,0.6637,0.8029916791701038,0.99451782107906,False
motif_128,Streptophyta,Plantae,7,29,1334,0.2414,0.1552,1.5552,1.7357,0.15170447172365545,0.6194270897391854,False
motif_128,Thermoproteota,Archaea,3,29,992,0.1034,0.1154,0.8963,0.884,0.6666611279640371,0.9501280989659713,False
motif_129,Chlorophyta,Plantae,3,26,286,0.1154,0.0333,3.4676,3.819,0.053914030853865466,0.40167230569799295,False
motif_129,Methanobacteriota,Archaea,2,26,869,0.0769,0.1011,0.7608,0.7403,0.7548667218477654,0.9798930526380571,False
motif_129,Mucoromycota,Fungi,2,26,862,0.0769,0.1003,0.767,0.747,0.7506931333329593,0.9798930526380571,False
motif_129,Streptophyta,Plantae,2,26,1334,0.0769,0.1552,0.4956,0.4528,0.9283174258518769,0.9998341823455873,False
motif_129,Thermoproteota,Archaea,2,26,992,0.0769,0.1154,0.6665,0.638,0.8193361377922117,0.99451782107906,False
motif_130,Evosea,Protozoa,3,31,532,0.0968,0.0619,1.5635,1.6274,0.3004739627225464,0.7963680495616817,False
motif_130,Methanobacteriota,Archaea,4,31,869,0.129,0.1011,1.2762,1.3186,0.38427237348459137,0.8289435788359458,False
motif_130,Mucoromycota,Fungi,5,31,862,0.1613,0.1003,1.6082,1.7294,0.19448210742605182,0.6875363902188464,False
motif_130,Streptophyta,Plantae,4,31,1334,0.129,0.1552,0.8314,0.8058,0.730992596721408,0.9737164030360457,False
motif_130,Thermoproteota,Archaea,2,31,992,0.0645,0.1154,0.559,0.5276,0.8877844003956219,0.9970658001700066,False
motif_131,Evosea,Protozoa,2,31,532,0.0645,0.0619,1.0423,1.0454,0.5802880585352351,0.9357699537637565,False
motif_131,Methanobacteriota,Archaea,2,31,869,0.0645,0.1011,0.6381,0.6123,0.8357239450670726,0.99451782107906,False
motif_131,Mollusca,Animalia,2,31,370,0.0645,0.043,1.4987,1.536,0.38810589950588814,0.8289435788359458,False
motif_131,Mucoromycota,Fungi,2,31,862,0.0645,0.1003,0.6433,0.6178,0.8322145087656834,0.99451782107906,False
motif_131,Streptophyta,Plantae,3,31,1334,0.0968,0.1552,0.6235,0.5822,0.8804040918579467,0.9970658001700066,False
motif_131,Thermoproteota,Archaea,4,31,992,0.129,0.1154,1.118,1.136,0.48780382402668127,0.9008913938464727,False
motif_132,Arthropoda,Animalia,3,28,336,0.1071,0.0391,2.7408,2.9672,0.09450424429168149,0.5329802081285816,False
motif_132,Evosea,Protozoa,3,28,532,0.1071,0.0619,1.731,1.8234,0.248987935698843,0.7522698955931839,False
motif_132,Methanobacteriota,Archaea,2,28,869,0.0714,0.1011,0.7065,0.6832,0.7906706805228142,0.99451782107906,False
motif_132,Mucoromycota,Fungi,6,28,862,0.2143,0.1003,2.1366,2.4568,0.05535743144082586,0.40599690003952105,False
motif_132,Streptophyta,Plantae,2,28,1334,0.0714,0.1552,0.4602,0.4178,0.9456351338240949,1.0,False
motif_132,Thermoproteota,Archaea,2,28,992,0.0714,0.1154,0.6189,0.5887,0.8503173857219,0.9945676565140079,False
motif_133,Discosea,Protozoa,4,36,136,0.1111,0.0158,7.0221,7.9801,0.002385563394235858,0.046876320696734614,True
motif_133,Evosea,Protozoa,6,36,532,0.1667,0.0619,2.6927,3.0544,0.021766565684181893,0.21656355225021479,False
motif_133,Methanobacteriota,Archaea,5,36,869,0.1389,0.1011,1.3737,1.4365,0.29700493729582633,0.7963680495616817,False
motif_133,Mollusca,Animalia,2,36,370,0.0556,0.043,1.2905,1.3093,0.4630159578344932,0.8938760555663073,False
motif_133,Streptophyta,Plantae,7,36,1334,0.1944,0.1552,1.2528,1.3155,0.32140101048022374,0.813577666267855,False
motif_133,Thermoproteota,Archaea,3,36,992,0.0833,0.1154,0.722,0.6958,0.8019673811669807,0.99451782107906,False
motif_134,Arthropoda,Animalia,4,34,336,0.1176,0.0391,3.0095,3.3048,0.04226824125488391,0.3338978655913442,False
motif_134,Chlorophyta,Plantae,3,34,286,0.0882,0.0333,2.6517,2.8307,0.1025271594768973,0.542669005716103,False
motif_134,Evosea,Protozoa,3,34,532,0.0882,0.0619,1.4255,1.4694,0.35242945292604344,0.813577666267855,False
motif_134,Methanobacteriota,Archaea,6,34,869,0.1765,0.1011,1.7454,1.9114,0.12282762256008975,0.576373201983466,False
motif_134,Mucoromycota,Fungi,3,34,862,0.0882,0.1003,0.8798,0.8677,0.6769953961556335,0.9545330987667221,False
motif_134,Streptophyta,Plantae,2,34,1334,0.0588,0.1552,0.379,0.3392,0.9767655888068156,1.0,False
motif_134,Thermoproteota,Archaea,2,34,992,0.0588,0.1154,0.5097,0.478,0.9163907990434476,0.9970658001700066,False
motif_135,Arthropoda,Animalia,4,42,336,0.0952,0.0391,2.4362,2.6065,0.08030468965957646,0.49399972990175034,False
motif_135,Chlorophyta,Plantae,3,42,286,0.0714,0.0333,2.1466,2.2479,0.16302091371563604,0.6357640697172154,False
motif_135,Evosea,Protozoa,9,42,532,0.2143,0.0619,3.462,4.1874,0.0008823248029319893,0.02101537257892556,True
motif_135,Methanobacteriota,Archaea,4,42,869,0.0952,0.1011,0.942,0.9356,0.625861247021648,0.9497811466344049,False
motif_135,Streptophyta,Plantae,6,42,1334,0.1429,0.1552,0.9204,0.9068,0.6529070112355422,0.9497811466344049,False
motif_136,Arthropoda,Animalia,2,31,336,0.0645,0.0391,1.6503,1.6994,0.34327088576638387,0.813577666267855,False
motif_136,Chlorophyta,Plantae,2,31,286,0.0645,0.0333,1.9389,2.0107,0.2760007234803072,0.780766807106678,False
motif_136,Methanobacteriota,Archaea,3,31,869,0.0968,0.1011,0.9572,0.9524,0.6195864863916613,0.9493079499100308,False
motif_136,Mollusca,Animalia,2,31,370,0.0645,0.043,1.4987,1.536,0.38810589950588814,0.8289435788359458,False
motif_136,Mucoromycota,Fungi,3,31,862,0.0968,0.1003,0.9649,0.961,0.6138774020982194,0.946485841892679,False
motif_136,Streptophyta,Plantae,7,31,1334,0.2258,0.1552,1.4549,1.5906,0.19550175981413762,0.6875363902188464,False
motif_136,Thermoproteota,Archaea,2,31,992,0.0645,0.1154,0.559,0.5276,0.8877844003956219,0.9970658001700066,False
motif_137,Arthropoda,Animalia,6,30,336,0.2,0.0391,5.1161,6.2386,0.0009141965254192069,0.021198937205044583,True
motif_137,Methanobacteriota,Archaea,2,30,869,0.0667,0.1011,0.6594,0.6342,0.8217795928944653,0.99451782107906,False
motif_137,Mollusca,Animalia,2,30,370,0.0667,0.043,1.5486,1.591,0.37255592395634435,0.8289435788359458,False
motif_137,Mucoromycota,Fungi,4,30,862,0.1333,0.1003,1.3295,1.3819,0.3545832280412598,0.813577666267855,False
motif_137,Streptophyta,Plantae,5,30,1334,0.1667,0.1552,1.0738,1.0889,0.5077483269686509,0.9049664058897045,False
motif_138,Arthropoda,Animalia,2,31,336,0.0645,0.0391,1.6503,1.6994,0.34327088576638387,0.813577666267855,False
motif_138,Evosea,Protozoa,2,31,532,0.0645,0.0619,1.0423,1.0454,0.5802880585352351,0.9357699537637565,False
motif_138,Methanobacteriota,Archaea,3,31,869,0.0968,0.1011,0.9572,0.9524,0.6195864863916613,0.9493079499100308,False
motif_138,Streptophyta,Plantae,3,31,1334,0.0968,0.1552,0.6235,0.5822,0.8804040918579467,0.9970658001700066,False
motif_138,Thermoproteota,Archaea,4,31,992,0.129,0.1154,1.118,1.136,0.48780382402668127,0.9008913938464727,False
motif_139,Arthropoda,Animalia,2,24,336,0.0833,0.0391,2.1317,2.242,0.24096659356023364,0.748413230827125,False
motif_139,Chlorophyta,Plantae,2,24,286,0.0833,0.0333,2.5044,2.6527,0.18930805734140482,0.6875363902188464,False
motif_139,Methanobacteriota,Archaea,2,24,869,0.0833,0.1011,0.8242,0.8078,0.713896469145095,0.9682875319206984,False
motif_139,Mollusca,Animalia,3,24,370,0.125,0.043,2.9037,3.1935,0.08212013631883043,0.49399972990175034,False
motif_139,Streptophyta,Plantae,5,24,1334,0.2083,0.1552,1.3423,1.434,0.3123003067192274,0.8085936632263382,False
motif_140,Discosea,Protozoa,8,57,136,0.1404,0.0158,8.87,10.727,2.7504569395816613e-06,0.000139474784162012,True
motif_140,Evosea,Protozoa,22,57,532,0.386,0.0619,6.2357,9.8945,7.754103867317751e-13,9.376500984171927e-11,True
motif_140,Methanobacteriota,Archaea,2,57,869,0.0351,0.1011,0.347,0.3217,0.9832153022026875,1.0,False
motif_140,Mucoromycota,Fungi,2,57,862,0.0351,0.1003,0.3499,0.3247,0.9824599410262925,1.0,False
motif_140,Thermoproteota,Archaea,4,57,992,0.0702,0.1154,0.608,0.5767,0.9081138302431762,0.9970658001700066,False
motif_141,Chlorophyta,Plantae,2,26,286,0.0769,0.0333,2.3117,2.431,0.2138219934302294,0.7202696717406181,False
motif_141,Evosea,Protozoa,2,26,532,0.0769,0.0619,1.2428,1.264,0.4846108270061165,0.9008913938464727,False
motif_141,Methanobacteriota,Archaea,3,26,869,0.1154,0.1011,1.1412,1.1602,0.49732317968302614,0.9038058248112336,False
motif_141,Mollusca,Animalia,2,26,370,0.0769,0.043,1.7869,1.8571,0.30897416835339553,0.8081653787879164,False
motif_141,Mucoromycota,Fungi,2,26,862,0.0769,0.1003,0.767,0.747,0.7506931333329593,0.9798930526380571,False
motif_141,Streptophyta,Plantae,4,26,1334,0.1538,0.1552,0.9912,0.9896,0.5907255861962972,0.9357699537637565,False
motif_141,Thermoproteota,Archaea,2,26,992,0.0769,0.1154,0.6665,0.638,0.8193361377922117,0.99451782107906,False
motif_142,Methanobacteriota,Archaea,5,26,869,0.1923,0.1011,1.9021,2.1233,0.11553481368797185,0.5632854061050568,False
motif_142,Mucoromycota,Fungi,3,26,862,0.1154,0.1003,1.1505,1.1707,0.4917078981681129,0.9008913938464727,False
motif_142,Streptophyta,Plantae,3,26,1334,0.1154,0.1552,0.7434,0.7093,0.7917638472541856,0.99451782107906,False
motif_142,Thermoproteota,Archaea,5,26,992,0.1923,0.1154,1.6662,1.829,0.17375831759113067,0.6493245322227732,False
motif_143,Discosea,Protozoa,2,30,136,0.0667,0.0158,4.2132,4.4941,0.08109661493355824,0.49399972990175034,False
motif_143,Evosea,Protozoa,2,30,532,0.0667,0.0619,1.0771,1.0829,0.5622355362247389,0.9330584541935542,False
motif_143,Methanobacteriota,Archaea,2,30,869,0.0667,0.1011,0.6594,0.6342,0.8217795928944653,0.99451782107906,False
motif_143,Mollusca,Animalia,3,30,370,0.1,0.043,2.323,2.482,0.13695871297224077,0.601394125118331,False
motif_143,Mucoromycota,Fungi,4,30,862,0.1333,0.1003,1.3295,1.3819,0.3545832280412598,0.813577666267855,False
motif_143,Streptophyta,Plantae,5,30,1334,0.1667,0.1552,1.0738,1.0889,0.5077483269686509,0.9049664058897045,False
motif_143,Thermoproteota,Archaea,2,30,992,0.0667,0.1154,0.5776,0.5465,0.8763831534751627,0.9970658001700066,False
motif_144,Arthropoda,Animalia,2,265,336,0.0075,0.0391,0.1931,0.1821,0.9997361958791038,1.0,False
motif_144,Bacillota,Bacteria,5,265,33,0.0189,0.0038,4.9142,5.7019,0.003137685249256951,0.05955781252981291,False
motif_144,Chlorophyta,Plantae,4,265,286,0.0151,0.0333,0.4536,0.4374,0.9789334302931555,1.0,False
motif_144,Discosea,Protozoa,6,265,136,0.0226,0.0158,1.4309,1.4612,0.24253703221417275,0.748413230827125,False
motif_144,Evosea,Protozoa,19,265,532,0.0717,0.0619,1.1584,1.1769,0.2849994382616228,0.7846219210985482,False
motif_144,Methanobacteriota,Archaea,34,265,869,0.1283,0.1011,1.269,1.3211,0.08567342671549663,0.5015222317001367,False
motif_144,Mollusca,Animalia,12,265,370,0.0453,0.043,1.0519,1.0562,0.4710398493463084,0.898679408170921,False
motif_144,Mucoromycota,Fungi,25,265,862,0.0943,0.1003,0.9407,0.9325,0.659059708550342,0.9497811466344049,False
motif_144,Streptophyta,Plantae,35,265,1334,0.1321,0.1552,0.851,0.8237,0.8747605237269258,0.9970658001700066,False
motif_144,Thermoproteota,Archaea,26,265,992,0.0981,0.1154,0.8501,0.8293,0.8397747079798129,0.9945676565140079,False
motif_145,Methanobacteriota,Archaea,3,20,869,0.15,0.1011,1.4836,1.5709,0.3293545471144086,0.813577666267855,False
motif_145,Streptophyta,Plantae,2,20,1334,0.1,0.1552,0.6443,0.6042,0.8400930582926949,0.9945676565140079,False
motif_145,Thermoproteota,Archaea,4,20,992,0.2,0.1154,1.7329,1.9198,0.19292981047362542,0.6875363902188464,False
motif_146,Chlorophyta,Plantae,2,40,286,0.05,0.0333,1.5026,1.5328,0.3863292910452907,0.8289435788359458,False
motif_146,Mollusca,Animalia,2,40,370,0.05,0.043,1.1615,1.1709,0.518923489043982,0.9112684706842263,False
motif_146,Mucoromycota,Fungi,9,40,862,0.225,0.1003,2.2435,2.6214,0.015544220659461669,0.179672903504954,False
motif_146,Streptophyta,Plantae,7,40,1334,0.175,0.1552,1.1275,1.1554,0.42969546587832935,0.8693452668735312,False
motif_146,Thermoproteota,Archaea,4,40,992,0.1,0.1154,0.8664,0.851,0.6936853760384576,0.96331573421595,False
motif_147,Chlorophyta,Plantae,2,37,286,0.0541,0.0333,1.6245,1.6648,0.3501571781155587,0.813577666267855,False
motif_147,Discosea,Protozoa,2,37,136,0.0541,0.0158,3.4161,3.5923,0.11573866804830367,0.5632854061050568,False
motif_147,Evosea,Protozoa,3,37,532,0.0811,0.0619,1.3099,1.3392,0.40390699856923384,0.842097880306148,False
motif_147,Mollusca,Animalia,3,37,370,0.0811,0.043,1.8835,1.9693,0.21213564493965326,0.7202696717406181,False
motif_147,Mucoromycota,Fungi,3,37,862,0.0811,0.1003,0.8085,0.7908,0.7321455396874084,0.9737164030360457,False
motif_147,Streptophyta,Plantae,7,37,1334,0.1892,0.1552,1.219,1.2715,0.34826852016584636,0.813577666267855,False
motif_147,Thermoproteota,Archaea,5,37,992,0.1351,0.1154,1.1709,1.1985,0.4269828840466274,0.8660865725436107,False
motif_148,Chlorophyta,Plantae,2,42,286,0.0476,0.0333,1.4311,1.4558,0.4099538749850538,0.8501945797843069,False
motif_148,Discosea,Protozoa,3,42,136,0.0714,0.0158,4.5142,4.8699,0.02839655097513484,0.25508216075949697,False
motif_148,Mucoromycota,Fungi,14,42,862,0.3333,0.1003,3.3237,4.543,3.381810110023033e-05,0.0012082285211264107,True
motif_148,Thermoproteota,Archaea,5,42,992,0.119,0.1154,1.0315,1.0359,0.5421213022948477,0.9189162967462194,False
motif_149,Chlorophyta,Plantae,2,31,286,0.0645,0.0333,1.9389,2.0107,0.2760007234803072,0.780766807106678,False
motif_149,Evosea,Protozoa,5,31,532,0.1613,0.0619,2.6058,2.9328,0.03984210787730988,0.31776885563403245,False
motif_149,Methanobacteriota,Archaea,10,31,869,0.3226,0.1011,3.1905,4.2713,0.0006485788069968353,0.015930716946859765,True
motif_149,Streptophyta,Plantae,2,31,1334,0.0645,0.1552,0.4157,0.3744,0.9643349200905176,1.0,False
motif_149,Thermoproteota,Archaea,3,31,992,0.0968,0.1154,0.8385,0.8206,0.7110650731285046,0.9661143430924886,False
motif_150,Evosea,Protozoa,2,43,532,0.0465,0.0619,0.7514,0.7383,0.7548395129681664,0.9798930526380571,False
motif_150,Methanobacteriota,Archaea,2,43,869,0.0465,0.1011,0.46,0.4324,0.9407829913621243,1.0,False
motif_150,Mollusca,Animalia,16,43,370,0.3721,0.043,8.6436,13.7234,9.242582706051277e-12,8.546670596419181e-10,True
motif_150,Mucoromycota,Fungi,4,43,862,0.093,0.1003,0.9275,0.9197,0.638132384805224,0.9497811466344049,False
motif_150,Streptophyta,Plantae,4,43,1334,0.093,0.1552,0.5994,0.5569,0.9184168439224998,0.9970658001700066,False
motif_150,Thermoproteota,Archaea,5,43,992,0.1163,0.1154,1.0075,1.0085,0.5638712032340181,0.9330584541935542,False
motif_151,Arthropoda,Animalia,2,46,336,0.0435,0.0391,1.1122,1.118,0.5420045347463566,0.9189162967462194,False
motif_151,Chlorophyta,Plantae,3,46,286,0.0652,0.0333,1.9599,2.0378,0.19647979080971423,0.689433551680515,False
motif_151,Streptophyta,Plantae,2,46,1334,0.0435,0.1552,0.2801,0.2463,0.9960300848904174,1.0,False
motif_151,Thermoproteota,Archaea,3,46,992,0.0652,0.1154,0.5651,0.5333,0.9132185228654244,0.9970658001700066,False
motif_152,Arthropoda,Animalia,4,35,336,0.1143,0.0391,2.9235,3.1978,0.04630780988508478,0.360375629402739,False
motif_152,Chlorophyta,Plantae,3,35,286,0.0857,0.0333,2.5759,2.7419,0.10951903549508002,0.5560821681653579,False
motif_152,Discosea,Protozoa,5,35,136,0.1429,0.0158,9.0284,10.7239,0.000204225220232764,0.006173885503959712,True
motif_152,Methanobacteriota,Archaea,2,35,869,0.0571,0.1011,0.5652,0.5378,0.8821354758421923,0.9970658001700066,False
motif_152,Mucoromycota,Fungi,2,35,862,0.0571,0.1003,0.5698,0.5426,0.8792010305513555,0.9970658001700066,False
motif_152,Streptophyta,Plantae,3,35,1334,0.0857,0.1552,0.5523,0.5092,0.9252780188573374,0.9998341823455873,False
motif_152,Thermoproteota,Archaea,3,35,992,0.0857,0.1154,0.7427,0.7177,0.7859694332614828,0.99451782107906,False
motif_153,Methanobacteriota,Archaea,2,30,869,0.0667,0.1011,0.6594,0.6342,0.8217795928944653,0.99451782107906,False
motif_153,Mucoromycota,Fungi,4,30,862,0.1333,0.1003,1.3295,1.3819,0.3545832280412598,0.813577666267855,False
motif_153,Streptophyta,Plantae,4,30,1334,0.1333,0.1552,0.8591,0.8369,0.7061624148707009,0.9644546621865697,False
motif_153,Thermoproteota,Archaea,4,30,992,0.1333,0.1154,1.1552,1.1799,0.4614789674757406,0.8938760555663073,False
motif_154,Arthropoda,Animalia,3,34,336,0.0882,0.0391,2.2571,2.3912,0.1461203344775556,0.6084520257449363,False
motif_154,Chlorophyta,Plantae,2,34,286,0.0588,0.0333,1.7678,1.8215,0.31329283057429963,0.8085936632263382,False
motif_154,Evosea,Protozoa,2,34,532,0.0588,0.0619,0.9504,0.9471,0.6311281670535739,0.9497811466344049,False
motif_154,Methanobacteriota,Archaea,6,34,869,0.1765,0.1011,1.7454,1.9114,0.12282762256008975,0.576373201983466,False
motif_154,Mucoromycota,Fungi,3,34,862,0.0882,0.1003,0.8798,0.8677,0.6769953961556335,0.9545330987667221,False
motif_154,Streptophyta,Plantae,4,34,1334,0.1176,0.1552,0.758,0.7249,0.7959671664216642,0.99451782107906,False
motif_154,Thermoproteota,Archaea,2,34,992,0.0588,0.1154,0.5097,0.478,0.9163907990434476,0.9970658001700066,False
motif_155,Mucoromycota,Fungi,4,19,862,0.2105,0.1003,2.0992,2.3988,0.11570475283979591,0.5632854061050568,False
motif_155,Streptophyta,Plantae,7,19,1334,0.3684,0.1552,2.3737,3.1866,0.019389811068675936,0.20456901342254075,False
motif_155,Thermoproteota,Archaea,2,19,992,0.1053,0.1154,0.912,0.9015,0.6618535222025996,0.9497811466344049,False
motif_156,Methanobacteriota,Archaea,2,28,869,0.0714,0.1011,0.7065,0.6832,0.7906706805228142,0.99451782107906,False
motif_156,Mollusca,Animalia,3,28,370,0.1071,0.043,2.4889,2.6812,0.11748674439984332,0.5657082109608982,False
motif_156,Streptophyta,Plantae,6,28,1334,0.2143,0.1552,1.3806,1.4867,0.2606635483956048,0.7633316092778542,False
motif_156,Thermoproteota,Archaea,3,28,992,0.1071,0.1154,0.9283,0.9195,0.6426648635875976,0.9497811466344049,False
motif_157,Chlorophyta,Plantae,2,31,286,0.0645,0.0333,1.9389,2.0107,0.2760007234803072,0.780766807106678,False
motif_157,Evosea,Protozoa,3,31,532,0.0968,0.0619,1.5635,1.6274,0.3004739627225464,0.7963680495616817,False
motif_157,Methanobacteriota,Archaea,2,31,869,0.0645,0.1011,0.6381,0.6123,0.8357239450670726,0.99451782107906,False
motif_157,Mucoromycota,Fungi,5,31,862,0.1613,0.1003,1.6082,1.7294,0.19448210742605182,0.6875363902188464,False
motif_157,Streptophyta,Plantae,6,31,1334,0.1935,0.1552,1.247,1.3077,0.34753445283781886,0.813577666267855,False
motif_158,Evosea,Protozoa,3,43,532,0.0698,0.0619,1.1272,1.1375,0.5025231542058356,0.9049664058897045,False
motif_158,Methanobacteriota,Archaea,5,43,869,0.1163,0.1011,1.1501,1.1708,0.44234949079840047,0.8799453980400443,False
motif_158,Mollusca,Animalia,3,43,370,0.0698,0.043,1.6207,1.6727,0.282020097471787,0.7826524280874282,False
motif_158,Mucoromycota,Fungi,6,43,862,0.1395,0.1003,1.3913,1.4579,0.2586918234569012,0.7633316092778542,False
motif_158,Streptophyta,Plantae,4,43,1334,0.093,0.1552,0.5994,0.5569,0.9184168439224998,0.9970658001700066,False
motif_158,Thermoproteota,Archaea,7,43,992,0.1628,0.1154,1.4105,1.4938,0.222282770908087,0.7310219997228301,False
motif_159,Mucoromycota,Fungi,5,41,862,0.122,0.1003,1.216,1.2474,0.39403173470111497,0.83818387949953,False
motif_159,Nematoda,Animalia,20,41,128,0.4878,0.0149,32.7553,74.4797,1.2839899086251864e-26,2.018432136358793e-24,True
motif_159,Thermoproteota,Archaea,3,41,992,0.0732,0.1154,0.634,0.6039,0.8675722761751585,0.9970658001700066,False
motif_160,Arthropoda,Animalia,29,543,336,0.0534,0.0391,1.3662,1.4234,0.052808929258860694,0.39732078158079553,False
motif_160,Chlorophyta,Plantae,18,543,286,0.0331,0.0333,0.9962,0.9958,0.5426546833519954,0.9189162967462194,False
