formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C40H75O10P	[M + H]+	C40H76O10P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoglycerols	0.980	Lipids and lipid-like molecules	0.987	Glycerophospholipids	0.998	Glycerophosphoglycerols	0.976	Phosphatidylglycerols	0.950	Phosphatidylglycerols	0.950	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Phosphatidylglycerols; Secondary alcohols; Carbonyl compounds; Glycerophosphoglycerols; Polyols; 1,2-diols; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	747.517	875	14.589	875373518129655904	875366983890472685	875366983890472684	A15_154603	
1	C46H72O5	[M + Na]+	C46H72NaO5+	Fatty acids	0.997	Glycerolipids	1.000	Diacylglycerols	0.994	Lipids and lipid-like molecules	0.995	Glycerolipids	0.990	Diradylglycerols	0.963	Diacylglycerols	0.976	1,2-diacylglycerols	0.947	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	727.534	876	14.594	875373311480486899	875355518071861128	875355518071861127	A15_153686	
1	C46H72O5	[M + Na]+	C46H72NaO5+	Fatty acids	0.997	Glycerolipids	1.000	Diacylglycerols	0.994	Lipids and lipid-like molecules	0.995	Glycerolipids	0.990	Diradylglycerols	0.963	Diacylglycerols	0.976	1,2-diacylglycerols	0.947	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	727.534	876	14.594	875373311706979318	875366983622037173	875366983622037172	A15_153686	
2	C35H68O4	[M + Na]+	C35H68NaO4+	Fatty acids	0.999	Glycerolipids	0.999	Diacylglycerols	0.996	Lipids and lipid-like molecules	0.986	Glycerolipids	0.982	Diradylglycerols	0.964	Diacylglycerols	0.981	1,2-diacylglycerols	0.938	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	575.503	876	14.605	875373196795630784	875355518323519420	875355518323519419	A15_154470	
2	C35H68O4	[M + Na]+	C35H68NaO4+	Fatty acids	0.999	Glycerolipids	0.999	Diacylglycerols	0.996	Lipids and lipid-like molecules	0.986	Glycerolipids	0.982	Diradylglycerols	0.964	Diacylglycerols	0.981	1,2-diacylglycerols	0.938	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	575.503	876	14.605	875373191301092353	875366983869501161	875366983869501160	A15_154470	
2	C32H64O4	[M + Na]+	C32H64NaO4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	0.999	Lipids and lipid-like molecules	0.996	Glycerolipids	0.997	Diradylglycerols	0.975	Diacylglycerols	0.978	1,2-diacylglycerols	0.963	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	535.472	876	14.607	875373244501645054	875355518227050408	875355518227050407	A15_154166	
2	C32H64O4	[M + Na]+	C32H64NaO4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	0.999	Lipids and lipid-like molecules	0.996	Glycerolipids	0.997	Diradylglycerols	0.975	Diacylglycerols	0.978	1,2-diacylglycerols	0.963	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	535.472	876	14.607	875373204534121768	875366983773032149	875366983773032148	A15_154166	
1	C42H79N3O8	[M + Na]+	C42H79N3NaO8+	Amino acids and Peptides	0.705	Linear polyketides	0.715	Open-chain polyketides	0.619	Lipids and lipid-like molecules	0.502							Lipids and lipid-like molecules	0.502	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	776.579	876	14.608	875373201744909592	875355517975392116	875355517975392115	A15_153411	
1	C42H79N3O8	[M + Na]+	C42H79N3NaO8+	Amino acids and Peptides	0.705	Linear polyketides	0.715	Open-chain polyketides	0.619	Lipids and lipid-like molecules	0.502							Lipids and lipid-like molecules	0.502	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	776.579	876	14.608	875373206769685827	875366983525568161	875366983525568160	A15_153411	
1	C39H68O4	[M + H]+	C39H69O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.996	Fatty Acyls	0.992	Lineolic acids and derivatives	0.594			Lineolic acids and derivatives	0.594	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	601.518	878	14.636	875373218312410477	875355518285770676	875355518281576371	A15_154252	
1	C39H68O4	[M + H]+	C39H69O4+	Fatty acids	1.000	Glycerolipids	1.000	Diacylglycerols	1.000	Lipids and lipid-like molecules	0.996	Fatty Acyls	0.992	Lineolic acids and derivatives	0.594			Lineolic acids and derivatives	0.594	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Lineolic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	601.518	878	14.636	875373338504388246	875366983831752417	875366983831752416	A15_154252	
23	C38H77N2O7P	[M + Na]+	C38H77N2NaO7P+	Fatty acids	1.000	Spingolipids	1.000	Phosphosphingolipids	0.797	Lipids and lipid-like molecules	0.990	Sphingolipids	0.995	Phosphosphingolipids	0.995	Phosphoceramides	0.655	Phosphoceramides	0.655	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Phosphoethanolamines; Phosphoceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Phosphosphingolipids; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	727.533	878	14.641	875373534047039828	875355518453542872	875355518453542871	A15_155333	
23	C38H77N2O7P	[M + Na]+	C38H77N2NaO7P+	Fatty acids	1.000	Spingolipids	1.000	Phosphosphingolipids	0.797	Lipids and lipid-like molecules	0.990	Sphingolipids	0.995	Phosphosphingolipids	0.995	Phosphoceramides	0.655	Phosphoceramides	0.655	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Phosphoethanolamines; Phosphoceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Phosphosphingolipids; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	727.533	878	14.641	875373359941476678	875366983999524613	875366983999524612	A15_155333	
1	C37H72NO8P	[M + H]+	C37H73NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.986	Lipids and lipid-like molecules	0.986	Glycerophospholipids	0.999	Glycerophosphoethanolamines	0.975	Phosphatidylethanolamines	0.922	Phosphatidylethanolamines	0.922	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	690.506	880	14.663	875373227443410428	875355518109609872	875355518109609871	A15_154002	
1	C37H72NO8P	[M + H]+	C37H73NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.986	Lipids and lipid-like molecules	0.986	Glycerophospholipids	0.999	Glycerophosphoethanolamines	0.975	Phosphatidylethanolamines	0.922	Phosphatidylethanolamines	0.922	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	690.506	880	14.663	875373205356205375	875366983659785917	875366983659785916	A15_154002	
1	C41H76NO10P	[M + H]+	C41H77NO10P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.939	Lipids and lipid-like molecules	0.989	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.941	Phosphatidylethanolamines	0.902	Phosphatidylethanolamines	0.902	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	774.528	880	14.666	875373298318760451	875355517937643372	875355517937643371	A15_153085	
1	C41H76NO10P	[M + H]+	C41H77NO10P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.939	Lipids and lipid-like molecules	0.989	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.941	Phosphatidylethanolamines	0.902	Phosphatidylethanolamines	0.902	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	774.528	880	14.666	875373218840892806	875366983487819417	875366983487819416	A15_153085	
1	C40H75O10P	[M + H3N + H]+	C40H79NO10P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoglycerols	0.780	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphoglycerols	0.818	Phosphatidylglycerols	0.692	Phosphatidylglycerols	0.692	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Phosphatidylglycerols; Secondary alcohols; Carbonyl compounds; Glycerophosphoglycerols; Polyols; 1,2-diols; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	764.544	880	14.667	875373244749109011	875355518415794128	875355518415794127	A15_155301	
1	C40H75O10P	[M + H3N + H]+	C40H79NO10P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoglycerols	0.780	Lipids and lipid-like molecules	0.989	Glycerophospholipids	0.999	Glycerophosphoglycerols	0.818	Phosphatidylglycerols	0.692	Phosphatidylglycerols	0.692	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Phosphatidylglycerols; Secondary alcohols; Carbonyl compounds; Glycerophosphoglycerols; Polyols; 1,2-diols; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	764.544	880	14.667	875373205817578817	875366983965970173	875366983961775868	A15_155301	
