formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C36H57NO12	[M + H]+	C36H58NO12+		0.496	107.401	107.401	0.000	33	0.810	2.298	2.629	2.173		696.397	110	1.839	875367808608095540	875367011715491085	875367011715491084	A15_6599	
1	C16H35NO2	[M + H]+	C16H36NO2+		1.000	177.389	177.389	0.000	48	0.926	3.191	3.191	-1.709		274.274	111	1.856	875367142896545604	875355543720035244	875355543720035243	A15_4805	
1	C16H35NO2	[M + H]+	C16H36NO2+		1.000	177.389	177.389	0.000	48	0.926	3.191	3.191	-1.709		274.274	111	1.856	875375218416630688	875367009064690393	875367009064690392	A15_4805	
1	C18H26N2O8	[M + H]+	C18H27N2O8+		0.843	154.385	154.385	0.000	45	0.774	3.346	3.346	3.842		399.178	112	1.866	875375244148686140	875355542096839232	875355542096839231	A15_3938	
1	C18H26N2O8	[M + H]+	C18H27N2O8+		0.843	154.385	154.385	0.000	45	0.774	3.346	3.346	3.842		399.178	112	1.866	875367156691611731	875367007319859565	875367007319859564	A15_3938	
1	C15H33N	[M + H]+	C15H34N+		1.000	166.598	166.598	0.000	26	0.633	4.996	4.996	-1.097		228.268	112	1.867	875367142665858772	875355544370152468	875355544370152467	A15_5057	
1	C15H33N	[M + H]+	C15H34N+		1.000	166.598	166.598	0.000	26	0.633	4.996	4.996	-1.097		228.268	112	1.867	875367074634246782	875367009547035457	875367009547035456	A15_5057	
1	C25H51N9O4	[M + H]+	C25H52N9O4+		0.838	83.629	83.629	0.000	37	0.822	-8.819	8.819	9.149		542.419	112	1.874	875367261289166268	875355550732912908	875355550732912907	A15_OE26-1POS_5146	
1	C25H51N9O4	[M + H]+	C25H52N9O4+		0.838	83.629	83.629	0.000	37	0.822	-8.819	8.819	9.149		542.419	112	1.874	875367253370320255	875367015565862969	875367015565862968	A15_OE26-1POS_5146	
1	C18H30O3	[M + H]+	C18H31O3+		1.000	328.483	328.483	0.000	51	0.900	2.796	2.796	-1.285		295.226	112	1.875	875376567204147974	875355545955599744	875355545955599743	A15_6282	
1	C18H30O3	[M + H]+	C18H31O3+		1.000	328.483	328.483	0.000	51	0.900	2.796	2.796	-1.285		295.226	112	1.875	875368098526779846	875367011270894765	875367011270894764	A15_6282	
1	C16H35NO3	[M + H]+	C16H36NO3+		1.000	88.751	88.751	0.000	13	0.849	9.732	9.732	-1.648		290.268	114	1.902	875367192489996979	875355540674969872	875355540674969871	A15_3173	
1	C16H35NO3	[M + H]+	C16H36NO3+		1.000	88.751	88.751	0.000	13	0.849	9.732	9.732	-1.648		290.268	114	1.902	875367278527755816	875367005897990205	875367005897990204	A15_3173	
1	C18H26N2O8	[M + H]+	C18H27N2O8+		0.598	171.108	171.108	0.000	48	0.880	4.441	4.441	3.747		399.178	114	1.906	875367223569790027	875355546131760552	875355546131760551	A15_6391	
1	C18H26N2O8	[M + H]+	C18H27N2O8+		0.598	171.108	171.108	0.000	48	0.880	4.441	4.441	3.747		399.178	114	1.906	875367111149857890	875367011455444181	875367011455444180	A15_6391	
1	C14H31NO	[M + H]+	C14H32NO+		1.000	209.622	209.622	0.000	41	0.478	3.906	3.906	-1.203		230.248	115	1.911	875367147548028892	875355545745884496	875355545745884495	A15_6138	
1	C14H31NO	[M + H]+	C14H32NO+		1.000	209.622	209.622	0.000	41	0.478	3.906	3.906	-1.203		230.248	115	1.911	875367155156496453	875367011044402301	875367011044402300	A15_6138	
1	C16H35NO2	[M + H]+	C16H36NO2+		1.000	97.378	97.378	0.000	39	0.899	4.656	4.656	-1.720		274.274	115	1.915	875376558001844826	875355549214574576	875355549214574575	A15_9017	
1	C16H35NO2	[M + H]+	C16H36NO2+		1.000	97.378	97.378	0.000	39	0.899	4.656	4.656	-1.720		274.274	115	1.915	875367102874496015	875367014236268317	875367014236268316	A15_9017	
1	C43H69NO8	[M + H]+	C43H70NO8+		0.504	144.673	144.673	0.000	47	0.883	4.474	4.474	-0.430		728.509	115	1.916	875367102467648476	875355542751150804	875355542751150803	A15_4285	
1	C43H69NO8	[M + H]+	C43H70NO8+		0.504	144.673	144.673	0.000	47	0.883	4.474	4.474	-0.430		728.509	115	1.916	875367172801933599	875367008011919873	875367008011919872	A15_4285	
1	C14H31NO	[M + H]+	C14H32NO+		1.000	186.232	186.232	0.000	48	0.890	3.856	3.856	-1.208		230.248	116	1.936	875367809065274727	875355548384102216	875355548379907911	A15_8025	
1	C14H31NO	[M + H]+	C14H32NO+		1.000	186.232	186.232	0.000	48	0.890	3.856	3.856	-1.208		230.248	116	1.936	875368098904267238	875367013447738997	875367013447738996	A15_8025	
1	C21H20N6O4	[M + H]+	C21H21N6O4+		0.455	70.229	70.229	0.000	21	0.702	5.812	5.812	-0.991		421.161	117	1.943	875367185527452196	875355546706380296	875355546706380295	A15_6698	
1	C21H20N6O4	[M + H]+	C21H21N6O4+		0.455	70.229	70.229	0.000	21	0.702	5.812	5.812	-0.991		421.161	117	1.943	875367175846998360	875367011900040501	875367011900040500	A15_6698	
1	C20H38N8O7	[M + K]+	C20H38KN8O7+		1.000	41.037	41.037	0.000	23	0.743	2.929	5.433	9.152		541.254	118	1.960	875367105890200616	875355542931505916	875355542931505915	A15_4364	
1	C20H38N8O7	[M + K]+	C20H38KN8O7+		1.000	41.037	41.037	0.000	23	0.743	2.929	5.433	9.152		541.254	118	1.960	875367186630554199	875367008196469289	875367008192274984	A15_4364	
1	C14H31NO	[M + H]+	C14H32NO+		1.000	204.127	204.127	0.000	44	0.887	3.897	3.897	-1.199		230.248	118	1.970	875367278796191279	875355503576344312	875355503576344311	A15_10327	
1	C14H31NO	[M + H]+	C14H32NO+		1.000	204.127	204.127	0.000	44	0.887	3.897	3.897	-1.199		230.248	118	1.970	875367103189068819	875366970321896997	875366970317702692	A15_10327	
1	C35H55N5O8	[M + H]+	C35H56N5O8+		1.000	127.713	127.713	0.000	42	0.738	3.262	4.241	0.326		674.413	118	1.974	875368006415668297	875355546861569568	875355546861569567	A15_6801	
1	C35H55N5O8	[M + H]+	C35H56N5O8+		1.000	127.713	127.713	0.000	42	0.738	3.262	4.241	0.326		674.413	118	1.974	875367330805561362	875367012067812685	875367012067812684	A15_6801	
1	C16H35NO3	[M + H]+	C16H36NO3+		1.000	269.806	269.806	0.000	55	0.968	2.924	2.924	-1.652		290.268	119	1.985	875367076458769075	875355548115666700	875355548115666699	A15_7698	
1	C16H35NO3	[M + H]+	C16H36NO3+		1.000	269.806	269.806	0.000	55	0.968	2.924	2.924	-1.652		290.268	119	1.985	875367086076308203	875367013162526265	875367013162526264	A15_7698	
1	C15H37N4O5	[M + H]+	C15H38N4O5+		1.000	142.303	142.303	0.000	29	0.690	5.654	5.654	-1.555		354.283	120	1.997	875375261815094908	875355546169509296	875355546169509295	A15_6414	
1	C15H37N4O5	[M + H]+	C15H38N4O5+		1.000	142.303	142.303	0.000	29	0.690	5.654	5.654	-1.555		354.283	120	1.997	875367146520424326	875367011493192925	875367011493192924	A15_6414	
1	C15H33N	[M + H]+	C15H34N+		1.000	94.953	94.953	0.000	18	0.364	7.860	7.860	-1.023		228.268	120	1.997	875367223783699581	875355548920973248	875355548920973247	A15_8814	
1	C15H33N	[M + H]+	C15H34N+		1.000	94.953	94.953	0.000	18	0.364	7.860	7.860	-1.023		228.268	120	1.997	875367278859105842	875367014013970157	875367014013970156	A15_8814	
1	C18H28O2	[M + H]+	C18H29O2+		0.994	225.104	225.104	0.000	47	0.945	3.104	3.104	-1.333		277.216	120	1.998	875367279391782452	875355546416973276	875355546416973275	A15_6580	
1	C18H28O2	[M + H]+	C18H29O2+		0.994	225.104	225.104	0.000	47	0.945	3.104	3.104	-1.333		277.216	120	1.998	875375257960529379	875367011698713865	875367011694519560	A15_6580	
1	C19H30O5	[M + Na]+	C19H30NaO5+		1.000	206.015	206.015	0.000	45	0.837	4.487	4.487	4.084		361.200	121	2.015	875368148917148526	875355549466232856	875355549466232855	A15_9241	
1	C19H30O5	[M + Na]+	C19H30NaO5+		1.000	206.015	206.015	0.000	45	0.837	4.487	4.487	4.084		361.200	121	2.015	875367857425600610	875367014416623429	875367014416623428	A15_9241	
1	C18H28O2	[M + H]+	C18H29O2+		1.000	231.305	231.305	0.000	48	0.945	2.330	2.482	-1.344		277.216	121	2.015	875367288367593137	875355548505737060	875355548505737059	A15_8189	
1	C18H28O2	[M + H]+	C18H29O2+		1.000	231.305	231.305	0.000	48	0.945	2.330	2.482	-1.344		277.216	121	2.015	875367192313836185	875367013577762449	875367013577762448	A15_8189	
1	C30H48O13	[M + K]+	C30H48KO13+		0.951	179.488	179.488	0.000	45	0.835	2.382	2.873	4.057		655.275	121	2.020	875367560284322881	875355545938822524	875355545938822523	A15_6249	
1	C30H48O13	[M + K]+	C30H48KO13+		0.951	179.488	179.488	0.000	45	0.835	2.382	2.873	4.057		655.275	121	2.020	875367395112630619	875367011249923241	875367011249923240	A15_6249	
1	C16H35NO3	[M + H]+	C16H36NO3+		1.000	209.487	209.487	0.000	51	0.926	4.471	4.471	-1.614		290.269	123	2.042	875367086843865840	875355505920960444	875355505916766139	A15_11045	
1	C16H35NO3	[M + H]+	C16H36NO3+		1.000	209.487	209.487	0.000	51	0.926	4.471	4.471	-1.614		290.269	123	2.042	875367173959561554	875366972544878313	875366972540684008	A15_11045	
1	C20H43NO3	[M + H]+	C20H44NO3+		0.992	126.169	126.169	0.000	29	0.697	5.088	8.253	-0.831		346.331	123	2.049	875367092938189670	875355539290849248	875355539290849247	A15_2546	
1	C20H43NO3	[M + H]+	C20H44NO3+		0.992	126.169	126.169	0.000	29	0.697	5.088	8.253	-0.831		346.331	123	2.049	875367088261540598	875367004425789197	875367004425789196	A15_2546	
1	C28H45N3O7	[M + H]+	C28H46N3O7+		1.000	53.400	53.400	0.000	28	0.787	3.686	3.686	3.115		536.335	124	2.061	875367138337336892	875355548434433876	875355548434433875	A15_8059	
1	C28H45N3O7	[M + H]+	C28H46N3O7+		1.000	53.400	53.400	0.000	28	0.787	3.686	3.686	3.115		536.335	124	2.061	875367142711996177	875367013502264961	875367013502264960	A15_8059	
1	C16H35NO3	[M + H]+	C16H36NO3+		1.000	84.590	84.590	0.000	27	0.850	6.403	6.403	-1.535		290.269	124	2.067	875367101813336995	875355508928276764	875355508924082459	A15_12258	
1	C16H35NO3	[M + H]+	C16H36NO3+		1.000	84.590	84.590	0.000	27	0.850	6.403	6.403	-1.535		290.269	124	2.067	875367103520418838	875366974889494601	875366974889494600	A15_12258	
1	C21H28O5	[M + H]+	C21H29O5+		1.000	198.301	198.301	0.000	47	0.784	3.715	3.715	-2.803		361.200	126	2.092	875367145559928653	875355548052752128	875355548052752127	A15_7651	
1	C21H28O5	[M + H]+	C21H29O5+		1.000	198.301	198.301	0.000	47	0.784	3.715	3.715	-2.803		361.200	126	2.092	875367164048420998	875367013103805997	875367013103805996	A15_7651	
1	C18H39O3	[M + H]+	C18H40O3+		1.000	66.329	66.329	0.000	26	0.514	4.860	4.860	6.929		304.299	127	2.122	875367104191507484	875355548472182620	875355548472182619	A15_8087	
1	C18H39O3	[M + H]+	C18H40O3+		1.000	66.329	66.329	0.000	26	0.514	4.860	4.860	6.929		304.299	127	2.122	875367104870984738	875367013540013705	875367013540013704	A15_8087	
1	C23H38O5	[M + K]+	C23H38KO5+		1.000	194.054	194.054	0.000	50	0.937	0.961	1.746	2.192		433.236	128	2.141	875367195681862432	875355548971304904	875355548971304903	A15_8849	
1	C23H38O5	[M + K]+	C23H38KO5+		1.000	194.054	194.054	0.000	50	0.937	0.961	1.746	2.192		433.236	128	2.141	875367195056911085	875367014051718901	875367014047524596	A15_8849	
1	C18H39O3	[M + H]+	C18H40O3+		1.000	188.962	188.962	0.000	50	0.803	1.347	1.686	6.912		304.299	129	2.147	875367142674247434	875355550363814068	875355550363814067	A15_9993	
1	C18H39O3	[M + H]+	C18H40O3+		1.000	188.962	188.962	0.000	50	0.803	1.347	1.686	6.912		304.299	129	2.147	875367147044712353	875367015129655265	875367015129655264	A15_9993	
1	C31H60O15	[M + H]+	C31H61O15+		0.615	26.591	26.591	0.000	8	0.856	0.899	2.627	-2.194		673.399	129	2.149	875367169941418220	875355546152732076	875355546152732075	A15_6402	
1	C31H60O15	[M + H]+	C31H61O15+		0.615	26.591	26.591	0.000	8	0.856	0.899	2.627	-2.194		673.399	129	2.149	875367130636594595	875367011476415705	875367011476415704	A15_6402	
1	C17H26O6	[M + K]+	C17H26KO6+		0.993	190.577	190.577	0.000	45	0.837	3.547	3.547	-1.577		365.136	130	2.165	875367207102952430	875355548732229528	875355548732229527	A15_8488	
1	C17H26O6	[M + K]+	C17H26KO6+		0.993	190.577	190.577	0.000	45	0.837	3.547	3.547	-1.577		365.136	130	2.165	875367164811784377	875367013825226437	875367013825226436	A15_8488	
1	C29H58BN7O10	[M + Na]+	C29H58BN7NaO10+		0.506	27.968	27.968	0.000	9	0.542	-0.391	3.868	5.895		697.431	130	2.175	875367245795407128	875355547461355144	875355547461355143	A15_7199	
1	C29H58BN7O10	[M + Na]+	C29H58BN7NaO10+		0.506	27.968	27.968	0.000	9	0.542	-0.391	3.868	5.895		697.431	130	2.175	875367292767418059	875367012550157749	875367012550157748	A15_7199	
1	C25H34O7	[M + K]+	C25H34KO7+		0.994	134.345	134.345	0.000	43	0.820	1.998	2.275	-0.380		485.193	131	2.180	875367322660222781	875355550128932992	875355550128932991	A15_9807	
1	C25H34O7	[M + K]+	C25H34KO7+		0.994	134.345	134.345	0.000	43	0.820	1.998	2.275	-0.380		485.193	131	2.180	875367324660905849	875367014894774189	875367014890579884	A15_9807	
1	C21H37N	[M + H]+	C21H38N+		1.000	44.739	44.739	0.000	8	0.870	4.304	4.304	-1.921		304.299	131	2.180	875367293073602302	875355507988752584	875355507988752583	A15_12032	
1	C21H37N	[M + H]+	C21H38N+		1.000	44.739	44.739	0.000	8	0.870	4.304	4.304	-1.921		304.299	131	2.180	875367146038079360	875366974419732469	875366974415538164	A15_12032	
1	C17H20N2O7	[M + H]+	C17H21N2O7+		0.967	61.181	61.181	0.000	12	0.740	6.824	6.824	3.126		365.135	131	2.185	875367154468630495	875355503035279056	875355503035279055	A15_10209	
1	C17H20N2O7	[M + H]+	C17H21N2O7+		0.967	61.181	61.181	0.000	12	0.740	6.824	6.824	3.126		365.135	131	2.185	875367183958782449	875366969826969085	875366969822774780	A15_10209	
1	C41H60O9	[M + H]+	C41H61O9+		0.852	21.945	21.945	0.000	4	0.724	0.685	0.844	-0.307		697.431	132	2.198	875367330235135967	875355549290072060	875355549290072059	A15_9045	
1	C41H60O9	[M + H]+	C41H61O9+		0.852	21.945	21.945	0.000	4	0.724	0.685	0.844	-0.307		697.431	132	2.198	875367227076228224	875367014290794281	875367014290794280	A15_9045	
1	C25H24N2O5	[M + H]+	C25H25N2O5+		0.564	46.278	46.278	0.000	16	0.900	3.474	3.474	2.834		433.177	132	2.198	875367192888455866	875355547910145760	875355547910145759	A15_7540	
1	C25H24N2O5	[M + H]+	C25H25N2O5+		0.564	46.278	46.278	0.000	16	0.900	3.474	3.474	2.834		433.177	132	2.198	875367180582367627	875367012957005325	875367012957005324	A15_7540	
1	C21H37N	[M + H]+	C21H38N+		0.970	27.821	27.821	0.000	6	0.876	8.112	8.112	-1.997		304.299	132	2.204	875367293325260548	875355513202273192	875355513202273191	A15_13782	
1	C21H37N	[M + H]+	C21H38N+		0.970	27.821	27.821	0.000	6	0.876	8.112	8.112	-1.997		304.299	132	2.204	875367331392763973	875366978597259989	875366978593065684	A15_13782	
1	C34H40O11	[M + H]+	C34H41O11+		0.728	147.811	147.811	0.000	52	0.857	3.302	3.621	1.544		625.265	132	2.208	875367750210799801	875355545473254672	875355545473254671	A15_6003	
1	C34H40O11	[M + H]+	C34H41O11+		0.728	147.811	147.811	0.000	52	0.857	3.302	3.621	1.544		625.265	132	2.208	875367613887528564	875367010750800957	875367010750800956	A15_6003	
1	C19H26N6O3	[M + H]+	C19H27N6O3+		0.620	219.243	219.243	0.000	49	0.801	4.046	4.046	4.770		387.216	133	2.211	875367465920870970	875355507498018972	875355507498018971	A15_11915	
1	C19H26N6O3	[M + H]+	C19H27N6O3+		0.620	219.243	219.243	0.000	49	0.801	4.046	4.046	4.770		387.216	133	2.211	875367428193106318	875366974147102665	875366974147102664	A15_11915	
1	C36H75N11O8	[M + H]+	C36H76N11O8+		0.307	18.621	18.621	0.000	4	0.404	1.776	1.776	-0.060		790.587	133	2.223	875367779977775736	875355548644149124	875355548644149123	A15_8374	
1	C36H75N11O8	[M + H]+	C36H76N11O8+		0.307	18.621	18.621	0.000	4	0.404	1.776	1.776	-0.060		790.587	133	2.223	875367155638841416	875367013728757425	875367013728757424	A15_8374	
1	C34H40O11	[M + H]+	C34H41O11+		0.414	103.449	103.449	0.000	45	0.744	1.164	1.787	1.650		625.265	133	2.225	875367789914082377	875355547423606400	875355547423606399	A15_7140	
1	C34H40O11	[M + H]+	C34H41O11+		0.414	103.449	103.449	0.000	45	0.744	1.164	1.787	1.650		625.265	133	2.225	875367778744650309	875367012512409005	875367012512409004	A15_7140	
1	C25H34O7	[M + K]+	C25H34KO7+		0.994	129.436	129.436	0.000	41	0.802	1.576	2.121	-0.471		485.193	135	2.247	875367441258363329	875355506856290376	875355506856290375	A15_11523	
1	C25H34O7	[M + K]+	C25H34KO7+		0.994	129.436	129.436	0.000	41	0.802	1.576	2.121	-0.471		485.193	135	2.247	875367710788535607	875366973601843061	875366973601843060	A15_11523	
1	C29H48O4	[M + K]+	C29H48KO4+		0.726	108.411	108.411	0.000	35	0.821	3.252	3.252	-8.139		499.314	136	2.266	875367918037488056	875355505157597036	875355505153402731	A15_10782	
1	C29H48O4	[M + K]+	C29H48KO4+		0.726	108.411	108.411	0.000	35	0.821	3.252	3.252	-8.139		499.314	136	2.266	875367281107252811	875366971680851609	875366971676657304	A15_10782	
1	C13H24N4O4S2	[M + H]+	C13H25N4O4S2+		0.995	43.502	43.502	0.000	13	0.411	9.775	9.775	11.870		365.136	136	2.268	875367180834025918	875355513663646728	875355513663646727	A15_13886	
1	C13H24N4O4S2	[M + H]+	C13H25N4O4S2+		0.995	43.502	43.502	0.000	13	0.411	9.775	9.775	11.870		365.136	136	2.268	875367728366864066	875366979100576565	875366979100576564	A15_13886	
1	C37H56N6O7	[M + H]+	C37H57N6O7+		0.485	14.443	14.443	0.000	4	0.427	3.262	3.262	3.125		697.431	136	2.275	875367203554571142	875355514460564636	875355514460564635	A15_14163	
1	C37H56N6O7	[M + H]+	C37H57N6O7+		0.485	14.443	14.443	0.000	4	0.427	3.262	3.262	3.125		697.431	136	2.275	875367358936758398	875366979872328649	875366979872328648	A15_14163	
1	C19H40NO7P	[M + H]+	C19H41NO7P+		1.000	101.170	101.170	0.000	40	0.812	5.259	5.259	-0.649	LPE(14:0)	426.261	137	2.275	875367359922419889	875355501772793484	875355501756016267	A15_10008	
1	C19H40NO7P	[M + H]+	C19H41NO7P+		1.000	101.170	101.170	0.000	40	0.812	5.259	5.259	-0.649	LPE(14:0)	426.261	137	2.275	875367204632507372	875366968761615801	875366968681924024	A15_10008	
1	C18H16N6O3	[M + H]+	C18H17N6O3+		0.730	47.660	47.660	0.000	11	0.484	9.439	9.439	-0.446		365.136	137	2.284	875367196201956179	875355517207834328	875355517207834327	A15_15060	
1	C18H16N6O3	[M + H]+	C18H17N6O3+		0.730	47.660	47.660	0.000	11	0.484	9.439	9.439	-0.446		365.136	137	2.284	875367203873338297	875366982774787589	875366982774787588	A15_15060	
1	C23H45N3O8	[M + H]+	C23H46N3O8+		1.000	47.185	47.185	0.000	12	0.657	-0.017	2.080	3.847		492.330	137	2.286	875367207329444896	875355505694468000	875355505694467999	A15_10949	
1	C23H45N3O8	[M + H]+	C23H46N3O8+		1.000	47.185	47.185	0.000	12	0.657	-0.017	2.080	3.847		492.330	137	2.286	875367208122168374	875366972280637133	875366972276442828	A15_10949	
1	C27H37N7O6	[M + H]+	C27H38N7O6+		0.985	157.433	157.433	0.000	34	0.697	3.753	4.753	3.886		556.290	137	2.289	875368092151437527	875355517321080560	875355517321080559	A15_15101	
1	C27H37N7O6	[M + H]+	C27H38N7O6+		0.985	157.433	157.433	0.000	34	0.697	3.753	4.753	3.886		556.290	137	2.289	875368017593488810	875366982892228125	875366982892228124	A15_15101	
1	C29H48O4	[M + K]+	C29H48KO4+		0.785	137.961	137.961	0.000	49	0.903	1.367	1.924	-8.766		499.314	138	2.306	875368346640835803	875355548694480784	875355548694480783	A15_8429	
1	C29H48O4	[M + K]+	C29H48KO4+		0.785	137.961	137.961	0.000	49	0.903	1.367	1.924	-8.766		499.314	138	2.306	875367789012306912	875367013783283389	875367013783283388	A15_8429	
1	C19H40NO7P	[M + H]+	C19H41NO7P+		1.000	122.904	122.904	0.000	42	0.805	6.390	6.390	-0.938	LPE(14:0)	426.261	139	2.321	875367918754714091	875355507678374060	875355507678374059	A15_11958	
1	C19H40NO7P	[M + H]+	C19H41NO7P+		1.000	122.904	122.904	0.000	42	0.805	6.390	6.390	-0.938	LPE(14:0)	426.261	139	2.321	875368347060266254	875366974247765977	875366974247765976	A15_11958	
1	C18H39NO2	[M + H]+	C18H40NO2+		1.000	181.529	181.529	0.000	51	0.840	2.101	2.101	-1.349		302.305	141	2.343	875368347592942864	875355510475975124	875355510475975123	A15_12843	
1	C18H39NO2	[M + H]+	C18H40NO2+		1.000	181.529	181.529	0.000	51	0.840	2.101	2.101	-1.349		302.305	141	2.343	875367919690043885	875366976055511297	875366976055511296	A15_12843	
1	C14H36N7	[M + H]+	C14H37N7+		1.000	75.561	75.561	0.000	21	0.686	5.993	6.695	-7.239		303.308	141	2.353	875367750483429611	875355512120142572	875355512120142571	A15_13366	
1	C14H36N7	[M + H]+	C14H37N7+		1.000	75.561	75.561	0.000	21	0.686	5.993	6.695	-7.239		303.308	141	2.353	875367750487623916	875366977578043929	875366977578043928	A15_13366	
1	C29H46O12	[M + K]+	C29H46KO12+		0.607	60.989	60.989	0.000	17	0.311	3.428	3.476	5.067		625.265	142	2.367	875367260198647173	875355508030695628	875355508030695627	A15_12035	
1	C29H46O12	[M + K]+	C29H46KO12+		0.607	60.989	60.989	0.000	17	0.311	3.428	3.476	5.067		625.265	142	2.367	875367328184121260	875366974440703993	875366974440703992	A15_12035	
1	C26H40O6	[M + Na]+	C26H40NaO6+		0.468	67.938	67.938	0.000	24	0.773	2.308	2.717	1.369		471.272	142	2.372	875367251348665676	875355506550106128	875355506545911823	A15_11298	
1	C26H40O6	[M + Na]+	C26H40NaO6+		0.468	67.938	67.938	0.000	24	0.773	2.308	2.717	1.369		471.272	142	2.372	875367275579160002	875366973274687293	875366973274687292	A15_11298	
1	C16H32N3O2	[M + H]+	C16H33N3O2+		0.846	161.997	161.997	0.000	44	0.897	6.479	6.479	3.209		299.258	143	2.376	875367752970651888	875355507011479652	875355507011479651	A15_11632	
1	C16H32N3O2	[M + H]+	C16H33N3O2+		0.846	161.997	161.997	0.000	44	0.897	6.479	6.479	3.209		299.258	143	2.376	875367922101768690	875366973778003857	875366973778003856	A15_11632	
1	C12H23B10FO	[M + H]+	C12H24B10FO+		0.501	124.199	124.199	0.000	28	0.447	-3.499	3.712	-5.295		303.308	143	2.383	875367260878124472	875355515559472508	875355515559472507	A15_14591	
1	C12H23B10FO	[M + H]+	C12H24B10FO+		0.501	124.199	124.199	0.000	28	0.447	-3.499	3.712	-5.295		303.308	143	2.383	875367323062876016	875366981059316905	875366981059316904	A15_14591	
1	C26H39N3O8	[M + H]+	C26H40N3O8+		0.609	89.012	89.012	0.000	37	0.869	4.663	4.663	1.084		522.282	144	2.405	875367451693791732	875355550237984920	875355550237984919	A15_9874	
1	C26H39N3O8	[M + H]+	C26H40N3O8+		0.609	89.012	89.012	0.000	37	0.869	4.663	4.663	1.084		522.282	144	2.405	875367376993237275	875367014999631813	875367014999631812	A15_9874	
1	C18H39NO2	[M + H]+	C18H40NO2+		1.000	102.279	102.279	0.000	34	0.872	5.042	5.042	-1.260		302.305	145	2.414	875368092445038858	875355515760799144	875355515760799143	A15_14633	
1	C18H39NO2	[M + H]+	C18H40NO2+		1.000	102.279	102.279	0.000	34	0.872	5.042	5.042	-1.260		302.305	145	2.414	875367451999975975	875366981273226453	875366981273226452	A15_14633	
1	C17H32O3	[M + H]+	C17H33O3+		1.000	102.872	102.872	0.000	20	0.863	4.966	4.966	-1.894		285.242	145	2.418	875367377639160142	875355510836685320	875355510836685319	A15_12958	
1	C17H32O3	[M + H]+	C17H33O3+		1.000	102.872	102.872	0.000	20	0.863	4.966	4.966	-1.894		285.242	145	2.418	875367453161798187	875366976332335413	875366976328141108	A15_12958	
1	C42H56N2O4	[M + Na]+	C42H56N2NaO4+		0.453	21.141	21.141	0.000	7	0.691	4.600	5.094	7.625		675.418	145	2.419	875367286450796158	875355515018407176	875355515018407175	A15_14382	
1	C42H56N2O4	[M + Na]+	C42H56N2NaO4+		0.453	21.141	21.141	0.000	7	0.691	4.600	5.094	7.625		675.418	145	2.419	875367296286439178	875366980476308533	875366980476308532	A15_14382	
1	C36H59NO9	[M + Na]+	C36H59NNaO9+		0.663	59.857	59.857	0.000	18	0.451	2.105	3.933	1.686		672.409	146	2.425	875367571126598888	875355504222267176	875355504222267175	A15_10568	
1	C36H59NO9	[M + Na]+	C36H59NNaO9+		0.663	59.857	59.857	0.000	18	0.451	2.105	3.933	1.686		672.409	146	2.425	875367546891910098	875366970800047701	875366970795853396	A15_10568	
1	C18H37NO2	[M + H]+	C18H38NO2+		1.000	185.150	185.150	0.000	50	0.918	1.516	2.144	-1.465		300.289	147	2.442	875367728907929335	875355507724511408	875355507724511407	A15_11967	
1	C18H37NO2	[M + H]+	C18H38NO2+		1.000	185.150	185.150	0.000	50	0.918	1.516	2.144	-1.465		300.289	147	2.442	875367323964651380	875366974272931805	875366974272931804	A15_11967	
1	C26H48N2O3	[M + H]+	C26H49N2O3+		0.998	200.541	200.541	0.000	41	0.764	4.608	4.608	-1.237		437.373	148	2.459	875367578340801854	875355503899305744	875355503899305743	A15_10440	
1	C26H48N2O3	[M + H]+	C26H49N2O3+		0.998	200.541	200.541	0.000	41	0.764	4.608	4.608	-1.237		437.373	148	2.459	875367564822559915	875366970573555261	875366970569360956	A15_10440	
1	C19H40NO7P	[M + H]+	C19H41NO7P+		1.000	121.529	121.529	0.000	30	0.489	6.843	6.843	-0.483	LPE(14:0)	426.261	149	2.476	875367378176031063	875355513089026960	875355513084832655	A15_13713	
1	C19H40NO7P	[M + H]+	C19H41NO7P+		1.000	121.529	121.529	0.000	30	0.489	6.843	6.843	-0.483	LPE(14:0)	426.261	149	2.476	875367378662570329	875366978463042237	875366978463042236	A15_13713	
1	C28H48NO7P	[M + H]+	C28H49NO7P+		1.000	35.599	35.599	0.000	7	0.982	-0.133	2.101	-1.833	LPC(20:5)	542.323	149	2.481	875367565971799228	875355515433643360	875355515433643359	A15_14542	
1	C28H48NO7P	[M + H]+	C28H49NO7P+		1.000	35.599	35.599	0.000	7	0.982	-0.133	2.101	-1.833	LPC(20:5)	542.323	149	2.481	875367547055488005	875366980920904845	875366980920904844	A15_14542	
1	C39H69N5O9	[M + H]+	C39H70N5O9+		0.447	20.454	20.454	0.000	6	0.328	-5.195	5.195	-3.750		752.514	149	2.484	875367599014526371	875355503093999316	875355503089805011	A15_10218	
