feature_id,phylum,matched,LipidMolec,LipidID,ClassKey,SubClassKey,Adduct,Grade,IDScore,tier,ls_ppm_diff,ls_rt_diff,n_samples_detected,n_candidates,IonFormula
A15_175776,Actinomycetota,False,,,,,,,,,,,,,
A15_181498,Actinomycetota,False,,,,,,,,,,,,,
A15_197838,Actinomycetota,True,PC(42:4),PC(42:4)+H,PC,diacyl,M+H,C,1.2719759181839414,silver,3.7449454286997255,0.2309229879841439,7.0,1.0,C50 H93 N1 O8 P1
A15_199136,Actinomycetota,True,PC(42:4),PC(42:4)+H,PC,diacyl,M+H,C,1.2719759181839414,silver,3.552251089082589,0.2039229879841464,7.0,1.0,C50 H93 N1 O8 P1
A15_199642,Actinomycetota,True,Hex1Cer(d43:3)+O:(s),Hex1Cer(d43:3)+H+O:(s),Hex1Cer,Ceramide monosaccharides,M+H,C,0.1422376214403163,bronze,2.970789062702064,0.0005699999999997,1.0,1.0,C49 H92 N1 O9
A15_204874,Actinomycetota,False,,,,,,,,,,,,,
A15_210196,Actinomycetota,True,TG(34:3_16:1)+OO:(s),TG(34:3_16:1)+Na+OO:(s),TG,triacyl,M+Na,C,0.0517089398575899,bronze,2.532917453973837,0.0475680000000018,1.0,1.0,C53 H94 Na1 O8
A15_100112,Arthropoda,True,TG(29:7_6:0)+O:(s),TG(29:7_6:0)+H+O:(s),TG,triacyl,M+H,C,0.2526151503716798,bronze,1.4572732749537218,0.0328917999999998,1.0,1.0,C38 H59 O7
A15_100402,Arthropoda,True,PC(O-5:0_13:1),PC(O-5:0_13:1)+H,PC,alkyl-acyl,M+H,C,1.187166506446589,bronze,0.9114017595998788,0.2437146000000005,1.0,1.0,C26 H53 N1 O7 P1
A15_10102,Arthropoda,False,,,,,,,,,,,,,
A15_101392,Arthropoda,False,,,,,,,,,,,,,
A15_10231,Arthropoda,False,,,,,,,,,,,,,
A15_10752,Arthropoda,False,,,,,,,,,,,,,
A15_109602,Arthropoda,True,PG(P-13:1_15:2),PG(P-13:1_15:2)+H,PG,alkenyl-acyl,M+H,C,0.073237854876806,bronze,0.2738640924519027,0.2536879443356028,1.0,2.0,C34 H62 O9 P1
A15_110861,Arthropoda,False,,,,,,,,,,,,,
A15_113727,Arthropoda,False,,,,,,,,,,,,,
A15_11738,Arthropoda,False,,,,,,,,,,,,,
A15_117447,Arthropoda,True,MG(O-30:7),MG(O-30:7)+H,MG,monoalkyl,M+H,C,0.4167633869827674,silver,1.0705707943619662,0.1092977345071517,2.0,1.0,C33 H55 O3
A15_11786,Arthropoda,False,,,,,,,,,,,,,
A15_117972,Arthropoda,True,PEt(10:0_16:0),PEt(10:0_16:0)+H,PEt,diacyl,M+H,C,0.2248820859257518,bronze,2.163419534047611,0.2077345992509371,1.0,1.0,C31 H62 O8 P1
A15_11806,Arthropoda,False,,,,,,,,,,,,,
A15_118264,Arthropoda,False,,,,,,,,,,,,,
A15_119199,Arthropoda,True,DG(P-15:2_18:3),DG(P-15:2_18:3)+Na,DG,alkenyl-acyl,M+Na,C,0.5782639245471101,bronze,3.9398084261074087,0.071377,1.0,2.0,C36 H60 Na1 O4
A15_12052,Arthropoda,False,,,,,,,,,,,,,
A15_120616,Arthropoda,False,,,,,,,,,,,,,
A15_122193,Arthropoda,False,,,,,,,,,,,,,
A15_12239,Arthropoda,False,,,,,,,,,,,,,
A15_124542,Arthropoda,False,,,,,,,,,,,,,
A15_128140,Arthropoda,False,,,,,,,,,,,,,
A15_130084,Arthropoda,False,,,,,,,,,,,,,
A15_1303,Arthropoda,False,,,,,,,,,,,,,
A15_130456,Arthropoda,False,,,,,,,,,,,,,
A15_13072,Arthropoda,False,,,,,,,,,,,,,
A15_13256,Arthropoda,False,,,,,,,,,,,,,
A15_133236,Arthropoda,False,,,,,,,,,,,,,
A15_133330,Arthropoda,True,TG(16:1_19:3),TG(16:1_19:3)+Na,TG,triacyl,M+Na,C,0.1496111130409049,bronze,1.8345654519930108,0.1846580000000006,1.0,1.0,C38 H64 Na1 O6
A15_136701,Arthropoda,False,,,,,,,,,,,,,
A15_137993,Arthropoda,False,,,,,,,,,,,,,
A15_138192,Arthropoda,False,,,,,,,,,,,,,
A15_140595,Arthropoda,False,,,,,,,,,,,,,
A15_141365,Arthropoda,False,,,,,,,,,,,,,
A15_146834,Arthropoda,False,,,,,,,,,,,,,
A15_14916,Arthropoda,False,,,,,,,,,,,,,
A15_150572,Arthropoda,False,,,,,,,,,,,,,
A15_151055,Arthropoda,True,SM(d37:3),SM(d37:3)+H,SM,acyl,M+H,C,0.3390983061353016,silver,0.3281406209463173,0.0925276279193205,2.0,1.0,C42 H82 N2 O6 P1
A15_152784,Arthropoda,False,,,,,,,,,,,,,
A15_152946,Arthropoda,False,,,,,,,,,,,,,
A15_153716,Arthropoda,True,DG(O-13:1_20:5),DG(O-13:1_20:5)+Na,DG,alkyl-acyl,M+Na,C,0.0724654320807194,bronze,0.3545433160127981,0.0721461199840476,1.0,1.0,C36 H60 Na1 O4
A15_154155,Arthropoda,False,,,,,,,,,,,,,
A15_154659,Arthropoda,False,,,,,,,,,,,,,
A15_156065,Arthropoda,False,,,,,,,,,,,,,
A15_160342,Arthropoda,True,PC(36:5),PC(36:5)+Na,PC,diacyl,M+Na,C,1.082071808484563,silver,1.7595335083900527,0.2049299827985731,3.0,4.0,C44 H78 N1 Na1 O8 P1
A15_1639,Arthropoda,False,,,,,,,,,,,,,
A15_166773,Arthropoda,False,,,,,,,,,,,,,
A15_166970,Arthropoda,False,,,,,,,,,,,,,
A15_167263,Arthropoda,False,,,,,,,,,,,,,
A15_169681,Arthropoda,True,Cer(d18:2_16:0),Cer(d18:2_16:0)+H-H2O,Cer,acylsphingosines,M+H-H2O,C,0.880747027574586,silver,0.296200283341043,0.0008578206220679,2.0,4.0,C34 H64 N1 O2
A15_170661,Arthropoda,False,,,,,,,,,,,,,
A15_171006,Arthropoda,False,,,,,,,,,,,,,
A15_171226,Arthropoda,True,SM(d14:1_21:1),SM(d14:1_21:1)+H,SM,acyl,M+H,C,0.8534142069440356,bronze,0.2232523780778782,0.1896920062802323,1.0,2.0,C40 H80 N2 O6 P1
A15_172227,Arthropoda,True,PI(P-15:2_22:1),PI(P-15:2_22:1)+NH4,PI,alkenyl-acyl,M+NH4,C,0.0616840270695589,bronze,1.0006174761542537,0.0071720000000006,1.0,1.0,C46 H87 N1 O12 P1
A15_174434,Arthropoda,True,SM(d16:1_19:1),SM(d16:1_19:1)+H,SM,acyl,M+H,C,0.1229891511145187,bronze,0.9535316628230596,0.0257609999999992,1.0,4.0,C40 H80 N2 O6 P1
A15_174491,Arthropoda,False,,,,,,,,,,,,,
A15_1807,Arthropoda,False,,,,,,,,,,,,,
A15_181856,Arthropoda,True,SM(d35:1),SM(d35:1)+H,SM,acyl,M+H,C,0.8847435071449781,bronze,2.101737827242228,0.2463259999999998,1.0,1.0,C40 H82 N2 O6 P1
A15_184451,Arthropoda,False,,,,,,,,,,,,,
A15_18762,Arthropoda,False,,,,,,,,,,,,,
A15_188585,Arthropoda,False,,,,,,,,,,,,,
A15_19679,Arthropoda,False,,,,,,,,,,,,,
A15_197198,Arthropoda,False,,,,,,,,,,,,,
A15_19764,Arthropoda,False,,,,,,,,,,,,,
A15_198325,Arthropoda,True,DG(18:1_20:5),DG(18:1_20:5)+NH4,DG,diacyl,M+NH4,A,1.153959049534275,silver,0.7002376965726123,0.1396743147184729,1.0,2.0,C41 H72 N1 O5
A15_200666,Arthropoda,True,Cer(d16:2_22:0),Cer(d16:2_22:0)+H-H2O,Cer,acylsphingosines,M+H-H2O,C,1.3121661721890694,silver,0.5692206917685309,0.286965281864596,3.0,4.0,C38 H72 N1 O2
A15_200842,Arthropoda,False,,,,,,,,,,,,,
A15_206216,Arthropoda,True,TG(28:2_20:4),TG(28:2_20:4)+NH4,TG,triacyl,M+NH4,C,0.7738285449374944,bronze,3.0424289457913805,0.2475369999999976,1.0,1.0,C51 H90 N1 O6
A15_21049,Arthropoda,False,,,,,,,,,,,,,
A15_211284,Arthropoda,False,,,,,,,,,,,,,
A15_215338,Arthropoda,False,,,,,,,,,,,,,
A15_22139,Arthropoda,False,,,,,,,,,,,,,
A15_2835,Arthropoda,False,,,,,,,,,,,,,
A15_28893,Arthropoda,False,,,,,,,,,,,,,
A15_30221,Arthropoda,False,,,,,,,,,,,,,
A15_31647,Arthropoda,False,,,,,,,,,,,,,
A15_33360,Arthropoda,False,,,,,,,,,,,,,
A15_3754,Arthropoda,False,,,,,,,,,,,,,
A15_38935,Arthropoda,False,,,,,,,,,,,,,
A15_40421,Arthropoda,False,,,,,,,,,,,,,
A15_41850,Arthropoda,False,,,,,,,,,,,,,
A15_41901,Arthropoda,False,,,,,,,,,,,,,
A15_42123,Arthropoda,False,,,,,,,,,,,,,
A15_42698,Arthropoda,False,,,,,,,,,,,,,
A15_42716,Arthropoda,False,,,,,,,,,,,,,
A15_42966,Arthropoda,False,,,,,,,,,,,,,
A15_43970,Arthropoda,True,DG(O-23:4),DG(O-23:4)+H,DG,alkyl-acyl,M+H,C,0.2502119182399261,bronze,2.440607192946502,0.0048822000000008,1.0,1.0,C26 H45 O4
A15_44478,Arthropoda,False,,,,,,,,,,,,,
A15_45027,Arthropoda,False,,,,,,,,,,,,,
A15_45076,Arthropoda,True,PC(16:1),PC(16:1)+H,PC,diacyl,M+H,C,2.09062979761827,silver,1.646788120281178,0.1051130392820596,3.0,1.0,C24 H47 N1 O8 P1
A15_45509,Arthropoda,False,,,,,,,,,,,,,
A15_45950,Arthropoda,False,,,,,,,,,,,,,
A15_46798,Arthropoda,False,,,,,,,,,,,,,
A15_46815,Arthropoda,False,,,,,,,,,,,,,
A15_47041,Arthropoda,False,,,,,,,,,,,,,
A15_47789,Arthropoda,True,LPE(O-16:0),LPE(O-16:0)+H,LPE,monoalkyl,M+H,C,0.050876215899441,bronze,3.1129447131522388,0.1655366000000002,1.0,1.0,C21 H47 N1 O6 P1
A15_48203,Arthropoda,False,,,,,,,,,,,,,
A15_48850,Arthropoda,False,,,,,,,,,,,,,
A15_50299,Arthropoda,False,,,,,,,,,,,,,
A15_50398,Arthropoda,False,,,,,,,,,,,,,
A15_5082,Arthropoda,False,,,,,,,,,,,,,
A15_51471,Arthropoda,True,WE(O-32:4),WE(O-32:4)+Na,WE,Wax monoesters,M+Na,C,0.0285376124596686,bronze,1.379077994091085,0.0077100999999997,1.0,1.0,C32 H56 Na1 O2
A15_52820,Arthropoda,True,LPC(O-18:3),LPC(O-18:3)+H,LPC,monoalkyl,M+H,C,0.0811880905565312,bronze,1.02639810773446,0.1499968397382263,2.0,1.0,C26 H51 N1 O6 P1
A15_53225,Arthropoda,False,,,,,,,,,,,,,
A15_5477,Arthropoda,False,,,,,,,,,,,,,
A15_56292,Arthropoda,True,LPC(O-18:3),LPC(O-18:3)+H,LPC,monoalkyl,M+H,C,0.0811880905565312,bronze,2.2953666957049994,0.1745031602617741,2.0,2.0,C26 H51 N1 O6 P1
A15_5755,Arthropoda,False,,,,,,,,,,,,,
A15_5828,Arthropoda,False,,,,,,,,,,,,,
A15_59672,Arthropoda,False,,,,,,,,,,,,,
A15_59870,Arthropoda,False,,,,,,,,,,,,,
A15_60210,Arthropoda,False,,,,,,,,,,,,,
A15_63502,Arthropoda,False,,,,,,,,,,,,,
A15_63530,Arthropoda,False,,,,,,,,,,,,,
A15_64442,Arthropoda,False,,,,,,,,,,,,,
A15_6452,Arthropoda,False,,,,,,,,,,,,,
A15_67585,Arthropoda,False,,,,,,,,,,,,,
A15_68028,Arthropoda,False,,,,,,,,,,,,,
A15_68388,Arthropoda,False,,,,,,,,,,,,,
A15_6991,Arthropoda,False,,,,,,,,,,,,,
A15_70604,Arthropoda,True,LPE(18:0),LPE(18:0)+H,LPE,monoacyl,M+H,A,0.754712563636667,gold,0.1258174718103736,0.0611816675152576,4.0,4.0,C23 H49 N1 O7 P1
A15_7196,Arthropoda,False,,,,,,,,,,,,,
A15_7375,Arthropoda,False,,,,,,,,,,,,,
A15_7422,Arthropoda,False,,,,,,,,,,,,,
A15_7443,Arthropoda,False,,,,,,,,,,,,,
A15_7474,Arthropoda,False,,,,,,,,,,,,,
A15_8070,Arthropoda,False,,,,,,,,,,,,,
A15_80864,Arthropoda,False,,,,,,,,,,,,,
A15_86880,Arthropoda,True,PC(O-5:0_13:0),PC(O-5:0_13:0)+H,PC,alkyl-acyl,M+H,C,0.7512238183698299,silver,1.2920639819383866,0.1231978000000015,3.0,2.0,C26 H55 N1 O7 P1
A15_90393,Arthropoda,False,,,,,,,,,,,,,
A15_9075,Arthropoda,False,,,,,,,,,,,,,
A15_91851,Arthropoda,True,LPC(O-18:0),LPC(O-18:0)+H,LPC,monoalkyl,M+H,C,0.0831641256813818,bronze,1.979493930919324,0.0507718364447331,3.0,1.0,C26 H57 N1 O6 P1
A15_9235,Arthropoda,False,,,,,,,,,,,,,
A15_92737,Arthropoda,True,LPC(O-18:0),LPC(O-18:0)+H,LPC,monoalkyl,M+H,C,0.0831641256813818,bronze,2.208728428421373,0.1292718364447331,3.0,1.0,C26 H57 N1 O6 P1
A15_9337,Arthropoda,False,,,,,,,,,,,,,
A15_9342,Arthropoda,False,,,,,,,,,,,,,
A15_94753,Arthropoda,False,,,,,,,,,,,,,
A15_95227,Arthropoda,False,,,,,,,,,,,,,
A15_96995,Arthropoda,False,,,,,,,,,,,,,
A15_103417,Ascomycota,True,DG(6:0_20:0),DG(6:0_20:0)+Na,DG,diacyl,M+Na,C,0.1308493216812259,bronze,0.8746447202231821,0.0311901265060257,1.0,1.0,C29 H56 Na1 O5
A15_114051,Ascomycota,True,PG(20:2_20:3),PG(20:2_20:3)+NH4,PG,diacyl,M+NH4,C,0.0535153710634668,bronze,3.570146817321941,0.1005220000000015,1.0,1.0,C46 H85 N1 O10 P1
A15_115449,Ascomycota,False,,,,,,,,,,,,,
A15_121890,Ascomycota,True,TG(18:1_18:2),TG(18:1_18:2)+Na,TG,triacyl,M+Na,C,0.6389663877209008,silver,0.4459961684049889,0.0576014999999987,2.0,2.0,C39 H68 Na1 O6
A15_124803,Ascomycota,True,TG(18:2_16:0),TG(18:2_16:0)+Na,TG,triacyl,M+Na,C,1.2825579290132405,silver,2.5470106722931725,0.1325676757217699,2.0,7.0,C37 H66 Na1 O6
A15_126202,Ascomycota,True,TG(18:2_16:0),TG(18:2_16:0)+Na,TG,triacyl,M+Na,C,1.2825579290132405,silver,2.286477124677859,0.23316767572177,2.0,6.0,C37 H66 Na1 O6
A15_127170,Ascomycota,False,,,,,,,,,,,,,
A15_128398,Ascomycota,False,,,,,,,,,,,,,
A15_128514,Ascomycota,True,DG(O-16:1_22:3),DG(O-16:1_22:3)+Na,DG,alkyl-acyl,M+Na,C,0.3032696652955304,bronze,2.701545859862642,0.0335920000000005,1.0,2.0,C41 H74 Na1 O4
A15_138774,Ascomycota,False,,,,,,,,,,,,,
A15_139305,Ascomycota,False,,,,,,,,,,,,,
A15_139854,Ascomycota,False,,,,,,,,,,,,,
A15_141117,Ascomycota,True,PC(35:4),PC(35:4)+H,PC,diacyl,M+H,C,2.845613087675891,silver,0.0395807701919351,0.0542900080186914,17.0,8.0,C43 H79 N1 O8 P1
A15_142210,Ascomycota,False,,,,,,,,,,,,,
A15_144578,Ascomycota,False,,,,,,,,,,,,,
A15_14675,Ascomycota,True,TG(15:1_4:0_4:0),TG(15:1_4:0_4:0)+NH4,TG,triacyl,M+NH4,C,0.1383246960151586,silver,0.8112569612325344,0.0693725999999999,13.0,2.0,C26 H50 N1 O6
A15_147149,Ascomycota,False,,,,,,,,,,,,,
A15_149105,Ascomycota,True,TG(21:1_18:2)+OO:(s),TG(21:1_18:2)+NH4+OO:(s),TG,triacyl,M+NH4,C,0.3300222533634337,silver,0.7766049348138903,0.291564000000001,2.0,2.0,C42 H78 N1 O8
A15_154258,Ascomycota,False,,,,,,,,,,,,,
A15_15807,Ascomycota,True,TG(15:1_4:0_4:0),TG(15:1_4:0_4:0)+NH4,TG,triacyl,M+NH4,C,0.1383246960151586,silver,0.7075230532641354,0.0514726000000003,13.0,2.0,C26 H50 N1 O6
A15_169403,Ascomycota,True,TG(25:1_18:3)+O:(s),TG(25:1_18:3)+NH4+O:(s),TG,triacyl,M+NH4,C,0.1492108069024305,silver,0.0798914999540829,0.2156094999999993,2.0,2.0,C46 H84 N1 O7
A15_181128,Ascomycota,False,,,,,,,,,,,,,
A15_184211,Ascomycota,False,,,,,,,,,,,,,
A15_190046,Ascomycota,False,,,,,,,,,,,,,
A15_191890,Ascomycota,True,DG(O-18:4_16:0),DG(O-18:4_16:0)+H,DG,alkyl-acyl,M+H,C,0.7599703176238448,silver,1.136893608639256,0.1422849684060096,5.0,4.0,C37 H67 O4
A15_198027,Ascomycota,True,DG(O-15:0_17:2),DG(O-15:0_17:2)+H,DG,alkyl-acyl,M+H,C,0.7724894576164246,silver,1.1280618931586313,0.0639618672167436,10.0,1.0,C35 H67 O4
A15_209364,Ascomycota,False,,,,,,,,,,,,,
A15_210665,Ascomycota,False,,,,,,,,,,,,,
A15_212073,Ascomycota,False,,,,,,,,,,,,,
A15_30546,Ascomycota,True,DG(P-25:6),DG(P-25:6)+NH4,DG,alkenyl-acyl,M+NH4,C,0.2628754158211105,silver,1.1791026256160164,0.0888915999999993,3.0,2.0,C28 H46 N1 O4
A15_55043,Ascomycota,False,,,,,,,,,,,,,
A15_67129,Ascomycota,False,,,,,,,,,,,,,
A15_69817,Ascomycota,False,,,,,,,,,,,,,
A15_72435,Ascomycota,False,,,,,,,,,,,,,
A15_74791,Ascomycota,False,,,,,,,,,,,,,
A15_75468,Ascomycota,True,DG(19:4_8:0),DG(19:4_8:0)+NH4,DG,diacyl,M+NH4,C,0.439253334654848,silver,1.1277060007908943,0.1390126536983551,2.0,1.0,C30 H54 N1 O5
A15_77954,Ascomycota,False,,,,,,,,,,,,,
A15_78017,Ascomycota,False,,,,,,,,,,,,,
A15_79135,Ascomycota,True,PG(P-18:4_15:2),PG(P-18:4_15:2)+H,PG,alkenyl-acyl,M+H,C,0.1156628975737637,bronze,2.0137192656398244,0.0312678298434638,1.0,1.0,C39 H66 O9 P1
A15_80537,Ascomycota,True,PG(O-12:0_22:6),PG(O-12:0_22:6)+NH4,PG,alkyl-acyl,M+NH4,C,0.1324030854838388,bronze,2.606467342270683,0.053223031782946,1.0,1.0,C40 H73 N1 O9 P1
A15_93780,Ascomycota,True,DG(6:0_21:3),DG(6:0_21:3)+H,DG,diacyl,M+H,B,0.4733429711957748,gold,0.6988801973846476,0.229946575433658,2.0,3.0,C30 H53 O5
A15_110304,Bacillota,True,LPI(O-29:3),LPI(O-29:3)+NH4,LPI,monoalkyl,M+NH4,C,0.3495033967520204,silver,0.7487957439191998,0.2039840000000019,2.0,1.0,C38 H75 N1 O11 P1
A15_112135,Bacillota,False,,,,,,,,,,,,,
A15_113820,Bacillota,True,DG(P-11:0_17:1),DG(P-11:0_17:1)+H,DG,alkenyl-acyl,M+H,C,0.2767791046908594,silver,1.1531402466416674,0.0339949999999991,3.0,2.0,C31 H59 O4
A15_122831,Bacillota,True,DG(O-31:6),DG(O-31:6)+NH4,DG,alkyl-acyl,M+NH4,C,1.0550360639555512,silver,1.8000000111930583,0.0760150516863031,8.0,1.0,C34 H60 N1 O4
A15_125739,Bacillota,True,DAP(O-14:0_O-6:0),DAP(O-14:0_O-6:0)+H,DAP,dialkyl,M+H,B,1.1333633604174729,gold,0.4526349746944502,0.2332209171593522,3.0,3.0,C28 H47 O4
A15_132671,Bacillota,False,,,,,,,,,,,,,
A15_143323,Bacillota,True,PE(16:1_14:0),PE(16:1_14:0)+H,PE,diacyl,M+H,B,2.379056552488617,gold,0.6057544030980664,0.1933023598459282,12.0,15.0,C35 H69 N1 O8 P1
A15_148409,Bacillota,False,,,,,,,,,,,,,
A15_148508,Bacillota,True,TG(34:4_4:0)+OO:(s),TG(34:4_4:0)+Na+OO:(s),TG,triacyl,M+Na,C,0.0574636326371106,bronze,0.0257776296937594,0.1107439999999986,1.0,1.0,C41 H70 Na1 O8
A15_154094,Bacillota,False,,,,,,,,,,,,,
A15_155232,Bacillota,False,,,,,,,,,,,,,
A15_157019,Bacillota,True,PA(18:2_18:3),PA(18:2_18:3)+NH4,PA,diacyl,M+NH4,B,0.221410856806512,gold,0.2784236906304194,0.0375551442003185,2.0,7.0,C39 H71 N1 O8 P1
A15_158272,Bacillota,True,PA(18:2_18:3),PA(18:2_18:3)+NH4,PA,diacyl,M+NH4,B,0.221410856806512,gold,0.7865014835742647,0.081844855799682,2.0,10.0,C39 H71 N1 O8 P1
A15_162796,Bacillota,False,,,,,,,,,,,,,
A15_163602,Bacillota,True,PG(17:1_15:0),PG(17:1_15:0)+H,PG,diacyl,M+H,C,0.9108291961548431,silver,1.2065420285463513,0.0432719999999999,2.0,1.0,C38 H74 O10 P1
A15_164757,Bacillota,False,,,,,,,,,,,,,
A15_165554,Bacillota,True,PA(O-36:5),PA(O-36:5)+Na,PA,alkyl-acyl,M+Na,C,0.2102539165268312,silver,2.6024985927372035,0.2474859999999985,3.0,2.0,C39 H69 Na1 O7 P1
A15_172149,Bacillota,False,,,,,,,,,,,,,
A15_181266,Bacillota,False,,,,,,,,,,,,,
A15_83723,Bacillota,True,MePC(37:8),MePC(37:8)+H,MePC,diacyl,M+H,C,0.4110055383035297,silver,1.2386338888142066,0.1285638000000002,7.0,1.0,C46 H78 N1 O8 P1
A15_84690,Bacillota,False,,,,,,,,,,,,,
A15_84762,Bacillota,True,MePC(37:8),MePC(37:8)+H,MePC,diacyl,M+H,C,0.4110055383035297,silver,0.9038670599793864,0.1056638000000003,7.0,1.0,C46 H78 N1 O8 P1
A15_85215,Bacillota,False,,,,,,,,,,,,,
A15_89231,Bacillota,False,,,,,,,,,,,,,
A15_93530,Bacillota,False,,,,,,,,,,,,,
A15_137486,Basidiomycota,True,TG(18:0_18:2),TG(18:0_18:2)+NH4,TG,triacyl,M+NH4,C,0.3311147052085445,silver,1.4545461433751077,0.2536290000000001,3.0,3.0,C39 H74 N1 O6
A15_139258,Basidiomycota,True,TG(18:0_18:2),TG(18:0_18:2)+NH4,TG,triacyl,M+NH4,C,0.3311147052085445,silver,1.4039751907678313,0.2745290000000011,3.0,4.0,C39 H74 N1 O6
A15_140139,Basidiomycota,False,,,,,,,,,,,,,
A15_141613,Basidiomycota,False,,,,,,,,,,,,,
A15_143307,Basidiomycota,False,,,,,,,,,,,,,
A15_148272,Basidiomycota,True,TG(18:1_18:0),TG(18:1_18:0)+NH4,TG,triacyl,M+NH4,C,0.3833563176540926,silver,1.842316474857031,0.272874440550078,2.0,5.0,C39 H76 N1 O6
A15_149526,Basidiomycota,True,TG(18:1_18:0),TG(18:1_18:0)+NH4,TG,triacyl,M+NH4,C,0.3833563176540926,silver,1.5826028752719474,0.1759744405500782,2.0,6.0,C39 H76 N1 O6
A15_149541,Basidiomycota,True,DG(O-13:0_21:2),DG(O-13:0_21:2)+Na,DG,alkyl-acyl,M+Na,C,0.2634861405297083,bronze,0.0886473873270602,0.0210539999999994,1.0,4.0,C37 H70 Na1 O4
A15_150260,Basidiomycota,True,Cer(d16:1_18:1),Cer(d16:1_18:1)+H,Cer,acylsphingosines,M+H,A,1.4657820504855088,gold,0.9328891901965288,0.0842109999999998,6.0,4.0,C34 H66 N1 O3
A15_150470,Basidiomycota,True,DG(O-17:3_19:2),DG(O-17:3_19:2)+H,DG,alkyl-acyl,M+H,C,0.1689684467460381,bronze,0.2092627912136655,0.0492654389312967,1.0,3.0,C39 H69 O4
A15_151428,Basidiomycota,True,PC(33:2),PC(33:2)+H,PC,diacyl,M+H,C,2.824171422149648,silver,1.7333031309066698,0.0995850000000011,27.0,13.0,C41 H79 N1 O8 P1
A15_152526,Basidiomycota,True,Cer(d16:1_18:1),Cer(d16:1_18:1)+H,Cer,acylsphingosines,M+H,A,1.4657820504855088,gold,0.2022320801418457,0.0555890000000012,6.0,5.0,C34 H66 N1 O3
A15_152725,Basidiomycota,True,PC(33:2),PC(33:2)+H,PC,diacyl,M+H,C,2.824171422149648,silver,1.5842209725195382,0.0807850000000005,27.0,14.0,C41 H79 N1 O8 P1
A15_152877,Basidiomycota,True,PC(32:2),PC(32:2)+H,PC,diacyl,M+H,C,3.19722457733622,silver,0.0381043870342455,0.2072325000000017,50.0,14.0,C40 H77 N1 O8 P1
A15_155098,Basidiomycota,True,PC(32:2),PC(32:2)+H,PC,diacyl,M+H,C,2.9597928212302054,silver,0.0020599042885893,0.0493120000000004,27.0,14.0,C40 H77 N1 O8 P1
A15_155105,Basidiomycota,True,Cer(d16:1_18:1),Cer(d16:1_18:1)+H,Cer,acylsphingosines,M+H,A,1.4657820504855088,gold,0.308475522086388,0.1121890000000007,6.0,4.0,C34 H66 N1 O3
A15_156116,Basidiomycota,True,DG(O-15:1_21:2),DG(O-15:1_21:2)+Na,DG,alkyl-acyl,M+Na,C,0.1341661069904748,bronze,2.8582189266388425,0.0830891688117922,1.0,1.0,C39 H72 Na1 O4
A15_163816,Basidiomycota,True,TG(9:0_9:0_18:1)+O:(s),TG(9:0_9:0_18:1)+NH4+O:(s),TG,triacyl,M+NH4,B,0.7426946179580177,silver,0.8756868479728902,0.073066319818837,1.0,2.0,C39 H76 N1 O7
A15_173545,Basidiomycota,False,,,,,,,,,,,,,
A15_173639,Basidiomycota,True,PC(35:2),PC(35:2)+H,PC,diacyl,M+H,C,2.682537064391686,silver,1.0263797153839993,0.0645980000000001,32.0,8.0,C43 H83 N1 O8 P1
A15_174398,Basidiomycota,True,PC(40:6),PC(40:6)+H,PC,diacyl,M+H,C,2.791759469228055,silver,0.567161742700124,0.0361065129301501,15.0,2.0,C48 H85 N1 O8 P1
A15_17684,Basidiomycota,True,TG(21:5_2:0_2:0),TG(21:5_2:0_2:0)+H,TG,triacyl,M+H,C,0.0638471942299904,bronze,1.6283549359723408,0.0992767999999997,1.0,1.0,C28 H43 O6
A15_177241,Basidiomycota,False,,,,,,,,,,,,,
A15_20637,Basidiomycota,True,LPA(16:0),LPA(16:0)+NH4,LPA,monoacyl,M+NH4,C,0.908026813262854,silver,1.9494427286862572,0.2049736802621371,10.0,1.0,C19 H43 N1 O7 P1
A15_20847,Basidiomycota,False,,,,,,,,,,,,,
A15_21579,Basidiomycota,False,,,,,,,,,,,,,
A15_42300,Basidiomycota,True,WE(O-22:3),WE(O-22:3)+NH4,WE,Wax monoesters,M+NH4,C,0.8947629047733077,bronze,1.1451457803473075,0.1160971298876178,1.0,1.0,C22 H42 N1 O2
A15_43951,Basidiomycota,False,,,,,,,,,,,,,
A15_44170,Basidiomycota,False,,,,,,,,,,,,,
A15_47570,Basidiomycota,False,,,,,,,,,,,,,
A15_47728,Basidiomycota,False,,,,,,,,,,,,,
A15_55849,Basidiomycota,False,,,,,,,,,,,,,
A15_61679,Basidiomycota,True,LPC(19:0),LPC(19:0)+H,LPC,monoacyl,M+H,C,2.1900759249202784,silver,0.2030197821219422,0.2146556908779526,28.0,2.0,C27 H57 N1 O7 P1
A15_63676,Basidiomycota,True,LPC(19:0),LPC(19:0)+H,LPC,monoacyl,M+H,C,2.1900759249202784,silver,0.882828770553744,0.1747556908779524,28.0,1.0,C27 H57 N1 O7 P1
A15_64677,Basidiomycota,True,LPC(19:0),LPC(19:0)+H,LPC,monoacyl,M+H,C,2.1900759249202784,silver,0.7788142204979666,0.0574556908779522,28.0,1.0,C27 H57 N1 O7 P1
A15_66054,Basidiomycota,False,,,,,,,,,,,,,
A15_66226,Basidiomycota,True,DG(7:0_18:1),DG(7:0_18:1)+Na,DG,diacyl,M+Na,C,0.0563984586144934,bronze,3.2816260269563204,0.1246465564301697,1.0,2.0,C28 H52 Na1 O5
