feature_id,query_mz,archlips_name,archlips_mz,archlips_formula,archlips_adduct,archlips_smiles,archlips_confidence,mass_error_ppm,cosine,matched_peaks,query_n_peaks,ref_n_peaks,archlips_tier,phylum,kingdom
A15_OE21-4-POS_193959,1038.68774,Sulfo-SQ-Archaeol(20:4_25:0),1038.69436,C54H100O13S2,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)COC1OC(CS(O)(=O)=O)C(O)C(O)C1OS(O)(=O)=O,3,-6.373385911024283,0.7909538957656691,2,21,57,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_195531,1013.74634,Hp-Gly-Archaeol(20:2(Me)_20:2),1013.74988,C57H104O14,[M+H]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CCCC(C)CCCC(C)C)COC1OC(COC2OC(C(O)CO)C(O)C(O)C2O)C(O)C(O)C1O,3,-3.4919856167380585,0.946202447368642,7,117,46,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_196901,963.68648,PGP-Archaeol(20:4(Me)_25:0),963.68136,C52H100O11P2,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(=O)OCC(O)COP(O)(O)=O,4,5.312959461953125,0.9981236702200953,3,64,61,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_198415,656.59781,Archaeol(20:3_20:4),656.59762,C43H74O3,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,0.2893705279879684,0.31692900563732235,27,96,40,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_198798,893.68174,Me-PPA-Archaeol(20:0_25:2),893.67588,C49H98O9P2,[M+H]+,COP(O)(=O)OP(O)(=O)OC[C@@H](COCCC(C)CCCC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,5,6.55718715378579,0.9869783594496536,7,37,68,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_199919,978.75056,"N,N,N-3Me-APT-Archaeol(20:2(Me)_25:5)",978.75215,C57H104NO9P,[M+H]+,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[N+](C)(C)C)C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,-1.6245175043327997,0.9998372224984,2,67,62,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_200348,656.59671,Archaeol(20:3_20:4),656.59762,C43H74O3,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-1.3859325289302868,0.32002587338055866,29,224,40,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_200366,803.65566,PE-Archaeol(20:0(OH)_20:3),803.66366,C45H88NO7P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)CCOC[C@H](COP(O)(=O)OCCN)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-9.95441301904605,0.9625877144314546,3,54,13,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_200432,1008.74586,Me-PGP-Archaeol(20:0(Me)_25:4(Me)),1008.73921,C54H104O11P2,[M+NH4]+,COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,6.592387739181881,0.9283624569076918,7,30,67,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_200541,901.66544,Me-PGP-Archaeol(20:0_20:0),901.66571,C47H98O11P2,[M+H]+,COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COCCC(C)CCCC(C)CCCC(C)CCCC(C)C)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,-0.2994457890612659,0.8215132297287175,19,344,36,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_200599,946.71313,NAcGly-P-Archaeol(20:0(Me)_20:2),946.71068,C52H100NO11P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O)OC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,4,2.5879078494745973,0.8893685040387741,7,107,59,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_202393,988.76928,Gly-Calditol-Archaeol(20:1_20:2),988.76586,C55H102O13,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COC1C(O)C(O)C(O)C1(O)COC1OC(CO)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,5,3.4588572870077954,0.9361439354708934,4,44,49,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_203530,936.72899,NAcGly-P-Archaeol(20:0_20:0),936.72633,C51H102NO11P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,2,2.839676770900279,0.6608561657399779,2,13,41,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_204697,936.72918,NAcGly-Archaeol(20:4(Me)_25:5(Me)),936.7287,C58H97NO8,[M+H]+,CC(C\C(C)=C\COC[C@H](COC1OC(CO)C(O)C(O)C1NC(C)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,0.512421579523155,0.9790958072305693,2,292,35,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_204714,895.69826,2Me-PA-Archaeol(25:5(Me)_25:5),895.6939,C56H95O6P,[M+H]+,COP(=O)(OC)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,4.8677343900853645,0.9965186142014606,6,94,41,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_204879,980.76495,"N,N,N-3Me-APT-Archaeol(20:1(Me)_25:5)",980.7678,C57H106NO9P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[N+](C)(C)C)C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,4,-2.905886592082971,0.9912971888223505,3,80,62,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_205234,651.66429,Archaeol(20:0_20:1),651.66497,C43H86O3,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,1,-1.043480977638659,0.6886567614267718,24,55,41,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_205755,669.67386,Archaeol(20:0(OH)_20:0),669.67554,C43H88O4,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)CCOC[C@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,-2.5086775604269804,0.9143212098295417,3,70,7,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_205797,805.6721,PG-Archaeol(20:0_20:1),805.66808,C46H93O8P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OCC(O)CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,1,4.989647846007011,0.9475568032184095,8,33,45,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_205925,792.68233,PE-Archaeol(20:0(OH)_20:0),792.68407,C45H94NO7P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COCCC(C)(O)CCCC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OCCN,3,-2.195073757494217,0.7478479270601813,6,48,12,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_206306,965.70125,PGP-Archaeol(20:3(Me)_25:0),965.69701,C52H102O11P2,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C)COP(O)(=O)OCC(O)COP(O)(O)=O,4,4.390611088235214,0.9934713911716108,4,15,63,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_206718,595.454984,SQ(6:2),595.45433,C39H62O2S,[M+H]+,CC1=C(C/C=C(\C)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2sccc2C1=O,4,1.0983210079947263,0.8789234811808325,2,51,4,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_207377,658.61315,Archaeol(20:3_20:3),658.61327,C43H76O3,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,1,-0.1822010055128249,0.6140908898059723,28,194,39,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_207614,900.70425,"N,N,N-3Me-APT-Archaeol(20:1_20:3)",900.7052,C51H98NO9P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COP([O-])(=O)OC(C[N+](C)(C)C)C(O)C(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,4,-1.0547291166842427,0.7812665132791184,24,61,56,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_208482,669.67301,Archaeol(20:0(OH)_20:0),669.67554,C43H88O4,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)CCOC[C@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,-3.777948945214315,0.9996245211787009,2,22,7,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_208754,658.61323,Archaeol(20:3_20:3),658.61327,C43H76O3,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,1,-0.06073366850427496,0.7168687237377257,29,218,39,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_208759,824.69481,Calditol-Archaeol(20:1_20:3),824.69739,C49H90O8,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](COC1C(O)C(O)C(O)C1(O)CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-3.1284202319107166,0.8756236174214334,2,63,53,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_209212,898.71238,PA-Archaeol(25:5(Me)_25:5(Me)),898.7048,C55H93O6P,[M+NH4]+,CC(C\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,8.434360203790405,0.7828572176275896,7,99,35,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_209665,900.70105,GluA-Archaeol(20:4_25:4),900.6923,C54H90O9,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)COC1OC(C(O)C(O)C1O)C(O)=O,3,9.714749421043813,0.8199551951303903,22,48,50,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_209689,853.70887,NRib-Archaeol(20:4_25:5),853.70281,C53H89NO6,[M+NH4]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)COC1OC(CO)C(O)C1N,5,7.098488992964301,0.3442675962706833,2,62,35,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_210499,936.72881,NAcGly-P-Archaeol(20:0_20:0),936.72633,C51H102NO11P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(=O)OC1OC(CO)C(O)C(O)C1NC(C)=O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,2,2.647518192417393,0.98170622450192,2,16,41,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_211669,660.62663,Archaeol(20:2_20:3),660.62892,C43H78O3,[M+NH4]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,1,-3.466393811546026,0.8140042931633614,12,40,48,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_212310,993.80135,PS-Archaeol(25:3(Me)_25:3(Me)),993.79943,C58H106NO8P,[M+NH4]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(=O)OCC(N)C(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,3,1.931979373269829,0.9997899743958373,2,41,67,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_212688,992.79661,BDTQ(11:2(OH)),992.79216,C63H106O3S2,[M+NH4]+,C/C(=C\CCC(C)(O)CCCC(C)c1cc2c(s1)C(=O)c1ccsc1C2=O)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C,4,4.482307757164226,0.9854847185769363,2,336,5,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_212719,997.75189,2Gly-Archaeol(20:1(Me)_20:3(Me)),997.75497,C57H104O13,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-3.0869302509758008,0.7516606550392694,15,326,51,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_213025,853.65352,PA-Archaeol(25:5_25:5),853.64695,C53H89O6P,[M+H]+,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COC[C@H](COP(O)(O)=O)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,7.696390176302538,0.977646962425583,2,79,35,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_214096,660.62943,Archaeol(20:2_20:3),660.62892,C43H78O3,[M+NH4]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,1,0.7719916348241749,0.5482149103651924,23,46,48,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_214226,665.58497,MeO-Archaeol(20:4(Me)_20:4),665.58672,C45H76O3,[M+H]+,COC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-2.6292591895695594,0.37955781185789794,6,60,28,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_214608,1003.76597,Hp-Gly-Archaeol(20:0_20:2),1003.76553,C56H106O14,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COC1OC(COC2OC(C(O)CO)C(O)C(O)C2O)C(O)C(O)C1O)OC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,3,0.4383493822765314,0.9807783576097077,2,95,49,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_214695,864.70463,APT-Archaeol(20:0_20:1),864.7052,C48H98NO9P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP([O-])(=O)OC(C[NH3+])C(O)C(O)CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,4,-0.6591841936868394,0.35186857850363346,4,37,46,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_214698,906.75512,N-Me-APT-Me-Archaeol(20:0(Me)_20:1),906.75215,C51H104NO9P,[M+H]+,C[NH2+]CC(OP([O-])(=O)OC[C@@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C)C(O)C(O)COC,4,3.2754264767994234,0.9645927943122732,2,38,47,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_215376,660.62896,Archaeol(20:2_20:3),660.62892,C43H78O3,[M+NH4]+,CC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,1,0.06054836353924158,0.6709816387341071,30,214,48,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_217599,994.81246,PGly-Archaeol(20:1(Me)_25:0),994.80457,C55H109O11P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCO[C@H](COC\C=C(/C)CC(C)CC(C)CCCC(C)CCCC(C)C)COP(O)(=O)OC1OC(CO)C(O)C(O)C1O,4,7.931206025696948,0.7920636538102597,18,204,52,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_217646,894.75422,APT-Archaeol(20:0(Me)_20:0(Me)),894.75215,C50H104NO9P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COP([O-])(=O)OC(C[NH3+])C(O)C(O)CO)OCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C,4,2.3134898306791967,0.9853923352270566,2,230,34,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_218053,880.73895,N-Me-APT-Archaeol(20:0_20:0),880.7365,C49H102NO9P,[M+H]+,C[NH2+]CC(OP([O-])(=O)OC[C@@H](COCCC(C)CCCC(C)CCCC(C)CCCC(C)C)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(O)C(O)CO,2,2.78176276339986,0.7353793082667605,2,66,35,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_218998,994.81212,MeOGly-Archaeol(25:5(Me)_25:5(Me)),994.80694,C62H104O8,[M+NH4]+,COC1C(OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC(CO)C(O)C1O,3,5.207040473597564,0.9480617802688318,3,64,32,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_219466,667.60392,MeO-Archaeol(20:3(Me)_20:4),667.60237,C45H78O3,[M+H]+,COC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,2.32174130847628,0.8880841734884986,4,34,41,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_219858,802.7031,PE-Archaeol(20:0(Me)_20:1(Me)),802.7048,C47H96NO6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COP(O)(=O)OCCN)OC\C=C(/C)CC(C)CC(C)CCCC(C)CCCC(C)C,3,-2.1178395844001585,0.9929846866269709,4,72,45,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_219886,824.68823,PDME-Archaeol(20:1(Me)_20:3(Me)),824.68915,C49H94NO6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](COP(O)(=O)OCCN(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-1.115571849180563,0.9998534066947031,2,19,52,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_219891,994.81162,2Gly-Archaeol(20:0_20:0),994.81281,C55H108O13,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,-1.1962049423801484,0.6016394372395375,2,34,30,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_220605,733.64751,MeO-Archaeol(20:4(Me)_25:5),733.64932,C50H84O3,[M+H]+,COC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-2.467118759106412,0.9498302682521798,3,26,36,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_220615,667.60134,Archaeol(20:3(Me)_20:4(Me)),667.60237,C45H78O3,[M+H]+,CC(C)CCC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-1.54283454670871,0.7468359127758398,24,148,40,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_220950,835.69754,PnE-Archaeol(20:4_25:2),835.70513,C50H92NO5P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\CC\C(C)=C\CO[C@H](COC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)COP(O)(=O)CCN,5,-9.082150782118768,0.999970717457447,2,17,69,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_221745,876.72456,PME-Archaeol(20:1(Me)_25:5(Me)),876.72045,C53H98NO6P,[M+H]+,CNCCOP(O)(=O)OC[C@@H](COC\C=C(/C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,4.687925324393596,0.92137320592294,7,140,60,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_221905,830.74316,PDME-Archaeol(20:0(Me)_20:1(Me)),830.7361,C49H100NO6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COP(O)(=O)OCCN(C)C)OC\C=C(/C)CC(C)CC(C)CCCC(C)CCCC(C)C,3,8.498487064693647,0.8408047128621178,28,352,43,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_223684,832.758,PDME-Archaeol(20:0(Me)_20:0(Me)),832.75175,C49H102NO6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COP(O)(=O)OCCN(C)C)OCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C,3,7.505237905561576,0.9131355832634529,16,164,31,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_223691,837.71414,2Me-PA-Archaeol(20:4(Me)_25:0),837.70955,C51H97O6P,[M+H]+,COP(=O)(OC)OC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C,5,5.4792260635054495,0.966533068157936,13,182,61,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_223969,731.63084,PA-Archaeol(20:0_20:1),731.6313,C43H87O6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(O)=O)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,3,-0.62873198559914,0.8008588318842659,32,75,42,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_223970,733.64849,MeO-Archaeol(20:4(Me)_25:5),733.64932,C50H84O3,[M+H]+,COC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-1.1313307016366,0.6884805983085468,9,77,36,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_224598,664.66059,Archaeol(20:1_20:2),664.66022,C43H82O3,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC\C=C(/C)CCCC(C)CCCC(C)C,1,0.5566754092419349,0.7757644062852325,18,50,48,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_224701,750.67279,MeO-Archaeol(20:4(Me)_25:5),750.67587,C50H84O3,[M+NH4]+,COC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-4.102969235001705,0.667479726084659,6,86,36,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_224805,733.64821,MeO-Archaeol(20:4(Me)_25:5),733.64932,C50H84O3,[M+H]+,COC[C@@H](COC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-1.512984432452947,0.872642688308795,8,90,36,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_224879,731.63086,PA-Archaeol(20:0_20:1),731.6313,C43H87O6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(O)=O)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,3,-0.6013958123797809,0.44745801296771354,29,111,42,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_224985,932.774355,PE-Archaeol(25:2(Me)_25:4(Me)),932.78305,C57H106NO6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COP(O)(=O)OCCN)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-9.321567324780178,0.9999082946977613,2,55,77,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_225514,750.67321,PA-Archaeol(20:0_20:0),750.6735,C43H89O6P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(O)=O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,-0.38631975146310804,0.8296634172524568,12,122,30,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_225541,755.62941,PA-Archaeol(20:0(Me)_20:3(Me)),755.6313,C45H87O6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-2.5012198409502835,0.9992974613130873,4,134,48,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_225638,753.61316,PA-Archaeol(20:0(Me)_20:4(Me)),753.61565,C45H85O6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)CC(C)CCOC[C@H](COP(O)(O)=O)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-3.304071511739612,0.7423320865100478,6,196,46,Gold,Thermoproteota,Archaea
